Keyword,homelight.com,zillow.com,realtor.com,Search Volume,Keyword Difficulty,CPC,Competition,Results,Keyword Intents,homelight.com (pages),zillow.com (pages),realtor.com (pages)
bentonville,0,95,44,40500,78,0.61,0.02,25700000,informational,,https://www.zillow.com/bentonville-ar/,https://www.realtor.com/realestateandhomes-search/Bentonville_AR
best places to live in the us,0,0,19,40500,87,0.37,0.11,3960000000,commercial,,,https://www.realtor.com/news/trends/best-cities-to-live-in-2022-livability/
big hat,0,81,50,40500,53,1.81,0.03,4410000000,"commercial, informational",,https://www.zillow.com/homedetails/222-Big-Hat-Rd-Basalt-CO-81621/13522798_zpid/,https://www.realtor.com/realestateandhomes-detail/222-Big-Hat-Rd_Basalt_CO_81621_M17780-74121
binghamton,0,83,67,40500,95,0.79,0,51500000,"informational, navigational",,https://www.zillow.com/binghamton-ny/,https://www.realtor.com/realestateandhomes-search/Binghamton_NY
blake anderson,0,0,45,40500,61,0.00,0,69300000,informational,,,https://www.realtor.com/realestateagents/56b0851a89a68901006c53ef
bloomington ca,0,16,25,40500,52,0.51,0,90900000,informational,,https://www.zillow.com/bloomington-ca/sold/,https://www.realtor.com/realestateandhomes-search/Bloomington_CA
bloomington indiana,0,35,0,40500,92,0.76,0.01,132000000,informational,,https://www.zillow.com/bloomington-in/,
bonita springs,0,12,73,40500,67,0.71,0.02,19200000,informational,,https://www.zillow.com/bonita-springs-fl/,https://www.realtor.com/realestateandhomes-search/Bonita-Springs_FL
boyl,0,53,0,40500,19,1.39,0,1310000,informational,,https://www.zillow.com/community/build-on-your-own-lot-boyl-or-property-in-wv/2065481894_zpid/,
boynton beach,0,6,16,40500,69,0.63,0.01,30200000,informational,,https://www.zillow.com/boynton-beach-fl/,https://www.realtor.com/realestateandhomes-search/Boynton-Beach_FL
bradenton,0,96,13,40500,68,0.65,0.01,47800000,informational,,https://www.zillow.com/bradenton-fl/,https://www.realtor.com/realestateandhomes-search/Bradenton_FL
brandon lake,0,90,0,40500,74,0.55,0.02,111000000,informational,,https://www.zillow.com/homedetails/12012-Brandon-Lake-Dr-Jacksonville-FL-32258/55116954_zpid/,
breckenridge colorado,0,71,53,40500,88,0.88,0.09,20900000,informational,,https://www.zillow.com/breckenridge-co/,https://www.realtor.com/realestateandhomes-search/Breckenridge_CO
brenda lee,0,85,0,40500,71,0.59,0,58900000,"informational, transactional",,https://www.zillow.com/homedetails/12-Brenda-Lee-Ct-Baltimore-MD-21221/36312499_zpid/,
brett oppenheim,0,20,27,40500,50,0.00,0,813000,informational,,https://www.zillow.com/profile/Brett%20Oppenheim,https://www.realtor.com/realestateagents/56812c4489a68901006b171d
brixie.com,0,88,38,40500,14,0.00,0,297000,informational,,https://www.zillow.com/homedetails/7025-Brixie-Rd-Little-Rock-AR-72210/364771_zpid/,https://www.realtor.com/realestateandhomes-detail/7025-Brixie-Rd_Little-Rock_AR_72210_M84153-37330
broken bow,0,0,55,40500,62,0.37,0.09,396000000,informational,,,https://www.realtor.com/realestateandhomes-search/Broken-Bow_OK
broker,0,0,57,40500,100,3.96,0.09,912000000,commercial,,,https://www.realtor.com/advice/buy/whats-difference-real-estate-salesperson-broker/
brunswick ga,0,86,29,40500,68,0.44,0.02,66000000,informational,,https://www.zillow.com/brunswick-ga/,https://www.realtor.com/realestateandhomes-search/Brunswick_GA
buena park,0,95,0,40500,70,0.65,0,149000000,"informational, navigational",,https://www.zillow.com/buena-park-ca/,
burlington vermont,0,94,65,40500,88,0.60,0.02,36700000,informational,,https://www.zillow.com/burlington-vt/,https://www.realtor.com/realestateandhomes-search/Burlington_VT
bushwick,0,0,28,40500,76,1.26,0,10600000,"informational, transactional",,,https://www.realtor.com/realestateandhomes-search/Bushwick_Brooklyn_NY
buy,0,19,67,40500,85,0.72,0.06,13750000000,commercial,,https://www.zillow.com/,https://www.realtor.com/advice/buy/
camelback mountain,0,42,80,40500,84,1.44,0.06,6140000,"informational, transactional",,https://www.zillow.com/phoenix-az/camelback-mountain_att/,https://www.realtor.com/realestateandhomes-search/Camelback-Mountain-Estates_Phoenix_AZ
carolina beach,0,53,26,40500,75,0.62,0.11,611000000,informational,,https://www.zillow.com/carolina-beach-nc/,https://www.realtor.com/realestateandhomes-search/Carolina-Beach_NC
carson city,0,10,93,40500,74,0.39,0.01,189000000,informational,,https://www.zillow.com/carson-city-nv/,https://www.realtor.com/realestateandhomes-search/Carson-City_NV
cary nc,0,4,21,40500,73,0.29,0.01,91600000,informational,,https://www.zillow.com/cary-nc/,https://www.realtor.com/realestateandhomes-search/Cary_NC
casas,0,0,76,40500,61,1.22,0,7100000000,navigational,,,https://www.realtor.com/espanol/
celina smith,0,0,38,40500,51,0.00,0,7310000,informational,,,https://www.realtor.com/realestateagents/58127a06f14ffc01001ffd7a
cerritos,0,0,70,40500,78,0.94,0,20000000,informational,,,https://www.realtor.com/realestateandhomes-search/Cerritos_CA
chandler parsons,0,0,74,40500,60,0.00,0,5050000,"informational, transactional",,,https://www.realtor.com/news/celebrity-real-estate/chandler-parsons-selling-hollywood-hills-home/
change my address,0,21,0,40500,89,0.52,0.35,9190000000,informational,,https://www.zillow.com/change-your-address/,
charleston white,0,67,0,40500,37,0.71,0,246000000,"informational, transactional",,https://www.zillow.com/homedetails/1267-White-Tail-Path-Charleston-SC-29414/80211385_zpid/,
chattanooga tn,0,10,40,40500,87,0.62,0.01,62500000,"informational, navigational",,https://www.zillow.com/chattanooga-tn/,https://www.realtor.com/realestateandhomes-search/Chattanooga_TN
cheap apartments,0,34,63,40500,65,0.47,0.34,96,"informational, transactional",,https://www.zillow.com/san-antonio-tx/cheap-apartments/,https://www.realtor.com/rentals
chicago skyline,0,59,0,40500,61,0.65,1,119000000,"commercial, informational",,https://www.zillow.com/chicago-il/downtown-chicago-skyline_att/,
chino hills,0,7,0,40500,71,0.28,0,23600000,"informational, navigational",,https://www.zillow.com/chino-hills-ca/,
choice home warranty sales,0,0,50,40500,68,5.86,0.07,57800000,"informational, transactional",,,https://www.realtor.com/advice/buy/what-is-a-home-warranty/
christine mcconnell,0,0,29,40500,69,0.00,0,5140000,informational,,,https://www.realtor.com/news/unique-homes/christine-mcconnell-lists-her-crafty-cottage/
christopher reid,0,0,33,40500,57,0.47,0,39200000,"informational, transactional",,,https://www.realtor.com/realestateagents/5b888735a4468200102c070b
chuck todd,0,0,88,40500,49,0.85,0,21400000,"informational, transactional",,,https://www.realtor.com/news/celebrity-real-estate/nbc-meet-the-press-host-chuck-todd-sells-arlington-virginia-home/
cincinnati ohio,0,34,55,40500,100,0.85,0,378000000,informational,,https://www.zillow.com/cincinnati-oh/,https://www.realtor.com/realestateandhomes-search/Cincinnati_OH
city museum st louis,0,66,0,40500,66,0.21,0.1,92600000,navigational,,https://www.zillow.com/saint-louis-mo/city-museum_att/,
clear choice,0,0,72,40500,68,3.15,0.39,2900000000,navigational,,,https://www.realtor.com/realestateagency/568aabd67e54f701002018db
cocoa beach florida,0,77,50,40500,80,0.65,0.05,29200000,informational,,https://www.zillow.com/cocoa-beach-fl/,https://www.realtor.com/realestateandhomes-search/Cocoa-Beach_FL
coles,0,91,0,40500,67,3.50,0.03,159000000,navigational,,https://www.zillow.com/coles-corner-leavenworth-wa/,
columbia mo,0,43,51,40500,74,0.81,0.01,409000000,informational,,https://www.zillow.com/columbia-mo/,https://www.realtor.com/realestateandhomes-search/Columbia_MO
columbia south carolina,0,77,0,40500,92,0.49,0.01,498000000,informational,,https://www.zillow.com/columbia-sc/,
conan o brien,0,0,57,40500,91,0.00,0,12600000,"informational, transactional",,,https://www.realtor.com/news/celebrity-real-estate/conan-obrien-selling-santa-barbara-county-getaway/
conan obrien,0,0,76,40500,92,0.00,0.01,13300000,"informational, transactional",,,https://www.realtor.com/news/celebrity-real-estate/conan-obrien-selling-santa-barbara-county-getaway/
copious,0,0,79,40500,57,0.00,0,42500000,commercial,,,https://www.realtor.com/realestateandhomes-detail/16-Copious-Ln_Mission-Viejo_CA_92694_M21139-65819
coral gables,0,0,8,40500,68,0.95,0.01,28400000,informational,,,https://www.realtor.com/realestateandhomes-search/Coral-Gables_FL
coronado island,0,91,50,40500,78,0.69,0.23,17200000,"informational, transactional",,https://www.zillow.com/san-diego-ca/coronado-island_att/,https://www.realtor.com/realestateandhomes-search/Coronado_CA
costa rica map,0,0,26,40500,59,0.53,0.6,373000000,informational,,,https://www.realtor.com/international/cr/map/
cottage core,0,0,42,40500,88,0.57,0.95,0,informational,,,https://www.realtor.com/advice/home-improvement/what-is-cottagecore-a-hot-decor-trend-thanks-to-covid-19-and-taylor-swift/
crab island,0,53,0,40500,53,0.51,0.05,94600000,commercial,,https://www.zillow.com/destin-fl/crab-island_att/,
craigslist ann arbor,0,40,0,40500,27,0.00,0,83,navigational,,https://www.zillow.com/ann-arbor-mi/apartments/,
craigslist bend oregon,0,45,0,40500,32,0.00,0,59,navigational,,https://www.zillow.com/homedetails/61411-Kobe-St-Bend-OR-97702/333456800_zpid/,
craigslist binghamton,0,25,0,40500,34,0.28,0,77,navigational,,https://www.zillow.com/broome-county-ny/fsbo/,
craigslist charleston sc,0,40,39,40500,39,0.84,0,70,navigational,,https://www.zillow.com/sc/mobile/,https://www.realtor.com/realestateandhomes-search/North-Charleston_SC/type-mfd-mobile-home
craigslist corvallis,0,34,0,40500,35,0.00,0,65,navigational,,https://www.zillow.com/philomath-or/,
craigslist indiana,0,43,0,40500,50,0.73,0.01,16100000,navigational,,https://www.zillow.com/in/rent-houses/,
craigslist kauai,0,20,70,40500,36,0.63,0,72,"navigational, transactional",,https://www.zillow.com/kauai-county-hi/rentals/,https://www.realtor.com/realestateandhomes-search/Kauai_HI
craigslist las cruces,0,29,0,40500,49,0.00,0,71,navigational,,https://www.zillow.com/las-cruces-nm/apartments/,
craigslist north jersey,0,0,28,40500,72,0.00,0,36,"navigational, transactional",,,https://www.realtor.com/realestateandhomes-search/New-Jersey
craigslist phoenix az,0,64,0,40500,48,1.35,0,70,navigational,,https://www.zillow.com/homes/for_sale/,
craigslist prescott,0,40,72,40500,37,0.00,0,79,"navigational, transactional",,https://www.zillow.com/pierce-county-wi/apartments/,https://www.realtor.com/realestateandhomes-detail/1011-Norris-Rd_Prescott_AZ_86305_M29463-70957
craigslist rochester,0,39,0,40500,48,0.00,0,84,navigational,,https://www.zillow.com/rochester-ny/apartments/,
craigslist rockford,0,27,0,40500,40,0.33,0,72,navigational,,https://www.zillow.com/rockford-il/apartments/,
craigslist vancouver wa,0,30,53,40500,51,1.29,0,96,"navigational, transactional",,https://www.zillow.com/vancouver-wa/fsbo/,https://www.realtor.com/realestateandhomes-detail/8917-NE-15th-Ave_Vancouver_WA_98665_M21130-26952
craigslist wichita ks,0,28,0,40500,27,0.90,0.01,77,navigational,,https://www.zillow.com/wichita-ks/fsbo/,
craigslist winston salem,0,28,0,40500,34,0.64,0,59,navigational,,https://www.zillow.com/winston-salem-nc/fsbo/,
crawdad,0,87,0,40500,81,0.54,0.01,29200000,"informational, transactional",,https://www.zillow.com/homedetails/3576-Crawdad-Ct-Union-City-CA-94587/24990859_zpid/,
crescent city,0,0,46,40500,73,0.75,0.1,261000000,"informational, transactional",,,https://www.realtor.com/realestateandhomes-search/Crescent-City_CA
crickets,0,0,34,40500,76,0.92,0.19,1520000000,"informational, transactional",,,https://www.realtor.com/advice/home-improvement/get-rid-of-crickets-naturally/
dangelos,0,0,49,40500,58,2.96,0.09,1040000,navigational,,,https://www.realtor.com/realestateagents/5ee27dfe0849db001143cc47
dats stock,0,0,78,40500,50,1.79,0,97,informational,,,https://www.realtor.com/research/data/
debt to income ratio,0,27,39,40500,83,0.75,0.22,0,informational,,https://www.zillow.com/mortgage-calculator/debt-to-income-calculator/,https://www.realtor.com/advice/finance/what-is-debt-income-ratio/
deep ellum,0,0,76,40500,60,0.77,0,3850000,"informational, transactional",,,https://www.realtor.com/realestateandhomes-search/Deep-Ellum_Dallas_TX
del amo mall,0,0,57,40500,50,0.00,0,4560000,navigational,,,https://www.realtor.com/realestateandhomes-search/Del-Amo-Fashion-Center_Torrance_CA
denise lombardo,0,0,31,40500,25,0.00,0,3050000,informational,,,https://www.realtor.com/realestateagents/583dff6392eb16000182446f
detroit michigan,0,36,20,40500,94,0.81,0.01,428000000,informational,,https://www.zillow.com/detroit-mi/,https://www.realtor.com/realestateandhomes-search/Detroit_MI
disclosure,0,95,0,40500,93,0.43,0.02,2280000000,informational,,https://www.zillow.com/sellers-guide/what-does-disclosure-mean/,
douglas county assessor,0,0,63,40500,65,0.55,0,4590000,commercial,,,https://www.realtor.com/realestateagency/589e3585cb0a7c0011daa093
downey,0,89,0,40500,68,0.33,0,109000000,informational,,https://www.zillow.com/downey-ca/,
dr manhattan,0,0,72,40500,63,0.00,0,181000000,informational,,,https://www.realtor.com/realestateandhomes-detail/8686-William-Dr_Manhattan_KS_66502_M82219-38702
duncanville,0,98,47,40500,84,0.87,0,6780000,informational,,https://www.zillow.com/duncanville-tx/,https://www.realtor.com/realestateandhomes-search/Duncanville_TX
duplex for sale,0,2,6,40500,51,0.60,0.44,60,transactional,,https://www.zillow.com/los-angeles-ca/duplex/,https://www.realtor.com/realestateandhomes-search/Florida/type-multi-family-home
earnest money,0,41,4,40500,83,0.64,0.02,0,informational,,https://www.zillow.com/mortgage-learning/earnest-money-deposits/,https://www.realtor.com/advice/finance/understanding-the-earnest-money-deposit-2/
eastern market,0,77,0,40500,78,3.81,0,664000000,"informational, navigational",,https://www.zillow.com/washington-dc/eastern-market_att/,
eau claire,0,0,77,40500,82,0.37,0,125000000,informational,,,https://www.realtor.com/realestateandhomes-search/Eau-Claire_WI
edgepark,0,93,42,40500,62,3.61,0.13,541000,"informational, transactional",,https://www.zillow.com/homedetails/10216-Edgepark-Dr-Garfield-Heights-OH-44125/33598898_zpid/,https://www.realtor.com/realestateandhomes-detail/4828-Edgepark-Dr_Garfield-Heights_OH_44125_M45461-72915
edison nj,0,6,0,40500,70,0.68,0.01,48600000,"informational, navigational",,https://www.zillow.com/edison-nj/,
el paso craigslist,0,50,0,40500,28,0.70,0,90,navigational,,https://www.zillow.com/homes/for_sale/,
el paso tx,0,56,23,40500,99,1.00,0,370000000,informational,,https://www.zillow.com/el-paso-tx/,https://www.realtor.com/realestateandhomes-search/El-Paso_TX
el rodeo,0,0,73,40500,50,1.05,0.01,51500000,commercial,,,https://www.realtor.com/realestateandhomes-detail/1584-E-El-Rodeo-Rd_Fort-Mohave_AZ_86426_M92939-07071
elisa johnson,0,0,27,40500,50,0.00,0,34600000,"informational, navigational",,,https://www.realtor.com/realestateagents/568227ae0fa41701007378cf
elizabethtown,0,0,70,40500,81,0.39,0,18300000,informational,,,https://www.realtor.com/realestateandhomes-search/Elizabethtown_KY
elk grove,0,8,12,40500,73,0.00,0,52800000,informational,,https://www.zillow.com/elk-grove-ca/,https://www.realtor.com/realestateandhomes-search/Elk-Grove_CA
elon musk house,0,0,89,40500,52,0.00,0,75200000,informational,,,https://www.realtor.com/news/celebrity-real-estate/ground-control-to-silicon-valley-elon-musk-lops-5-million-off-his-california-mansions-asking-price/
emma laird,0,0,29,40500,44,0.00,0,2760000,"informational, transactional",,,https://www.realtor.com/realestateagents/56ca4eea0fa417010076f797
encinitas,0,0,38,40500,64,1.07,0.01,19100000,informational,,,https://www.realtor.com/realestateandhomes-search/Encinitas_CA
ensenada,0,0,75,40500,65,0.52,0.01,50700000,informational,,,https://www.realtor.com/international/mx/ensenada-baja-california/
erie pa,0,61,54,40500,84,0.61,0.02,80600000,informational,,https://www.zillow.com/erie-pa/,https://www.realtor.com/realestateandhomes-search/Erie_PA
erin napier,0,0,33,40500,56,0.78,0.03,3310000,"informational, transactional",,,https://www.realtor.com/advice/home-improvement/surprising-facts-about-erin-and-ben-napier-on-home-town/
erin sanders,0,0,36,40500,46,0.00,0,12400000,informational,,,https://www.realtor.com/realestateagents/5686000f0fa417010073c7ef
evansville indiana,0,25,76,40500,78,0.80,0.01,36500000,informational,,https://www.zillow.com/evansville-in/,https://www.realtor.com/realestateandhomes-search/Evansville_IN
fayetteville ar,0,94,24,40500,87,1.08,0.01,44500000,informational,,https://www.zillow.com/fayetteville-ar/,https://www.realtor.com/realestateandhomes-search/Fayetteville_AR
fernandina beach,0,9,24,40500,68,0.72,0.09,12400000,informational,,https://www.zillow.com/fernandina-beach-fl/,https://www.realtor.com/realestateandhomes-search/Fernandina-Beach_FL
fisher island,0,0,16,40500,58,0.72,0.01,134000000,"informational, transactional",,,https://www.realtor.com/realestateandhomes-search/Fisher-Island_FL
fixer upper,0,0,19,40500,78,0.51,0.03,31600000,"informational, transactional",,,https://www.realtor.com/news/unique-homes/fixer-upper-dutch-door-house-back-up-for-sale/
flagstaff az,0,8,24,40500,75,0.84,0.01,27800000,informational,,https://www.zillow.com/flagstaff-az/,https://www.realtor.com/realestateandhomes-search/Flagstaff_AZ
for sale,0,3,1,40500,100,0.31,0.08,8420000000,transactional,,https://www.zillow.com/homes/for_sale/,https://www.realtor.com/
foreclosure,0,8,57,40500,100,0.83,0.32,112000000,informational,,https://www.zillow.com/foreclosures/overview/what-is-a-foreclosure/,https://www.realtor.com/foreclosure
forks washington,0,48,61,40500,69,0.64,0.3,27100000,"informational, navigational",,https://www.zillow.com/forks-wa/,https://www.realtor.com/realestateandhomes-search/Forks_WA/overview
