Keyword,homelight.com,redfin.com,trulia.com,remax.com,compass.com,Search Volume,Keyword Difficulty,CPC,Competition,Results,Keyword Intents,homelight.com (pages),redfin.com (pages),trulia.com (pages),remax.com (pages),compass.com (pages)
101 center,0,31,34,72,45,2400,37,0.58,0.07,2430000000,navigational,,https://www.redfin.com/WV/Charles-Town/101-Center-St-25414/home/15932721,https://www.trulia.com/p/va/petersburg/101-center-st-petersburg-va-23803--2022219916,https://www.remax.com/sc/travelers-rest/home-details/101-center-st-travelers-rest-sc-29690/17045329178597371559,https://www.compass.com/listing/101-center-street-washington-grove-md-20880/989123579578480641/
109 tower,0,26,37,65,51,2400,51,0.44,0.01,148000000,"informational, navigational",,https://www.redfin.com/IL/Elk-Grove-Village/109-Tower-Ln-60007/home/13690058,https://www.trulia.com/p/nc/murfreesboro/109-tower-rd-murfreesboro-nc-27855--2159872203,https://www.remax.com/ky/fort-thomas/home-details/109-tower-pl-fort-thomas-ky-41075/15468005647325274439,https://www.compass.com/listing/109-tower-hamlet-drive-cary-nc-27518/730616257852759097/
11101,0,11,4,10,75,2400,44,0.00,0,15400000,informational,,https://www.redfin.com/zipcode/11101,https://www.trulia.com/NY/New_York/11101/,https://www.remax.com/homes-for-sale/ny/long-island-city/zip/11101,https://www.compass.com/for-rent/queens-ny-11101/
113 main,0,18,15,47,40,2400,32,0.00,0,914000000,navigational,,https://www.redfin.com/MA/Oxford/113-Main-St-01540/home/23426517,https://www.trulia.com/p/nj/lebanon/113-main-st-lebanon-nj-08833--2008347067,https://www.remax.com/mt/ronan/home-details/113-main-st-sw-ronan-mt-59864/13797620368504333431,https://www.compass.com/listing/113-main-street-newton-nj-07860/1091245342008665217/
1199 north river rd coventry ct,0,4,22,13,21,2400,12,0.00,0,70,informational,,https://www.redfin.com/CT/Coventry/1199-N-River-Rd-06238/home/54448463,https://www.trulia.com/p/ct/coventry/22-zeya-dr-coventry-ct-06238--2004894817,https://www.remax.com/homes-for-sale/ct/coventry/city/0901317800/page-2,https://www.compass.com/listing/247-brigham-tavern-road-coventry-ct-06238/842599678374331065/
1200 s figueroa st,0,21,5,29,25,2400,32,0.00,0,100,informational,,https://www.redfin.com/CA/Los-Angeles/1200-S-Figueroa-St-90015/unit-E3307/home/177454477,https://www.trulia.com/p/ca/los-angeles/1200-s-figueroa-st-w2912-los-angeles-ca-90015--2355317289,https://www.remax.com/ca/los-angeles/home-details/1200-s-figueroa-st-e3405-los-angeles-ca-90015/14059635775818871962/M00000071/21-785232,https://www.compass.com/listing/1200-south-figueroa-street-unit-w1412-los-angeles-ca-90015/1093527798344903913/
1201 franklin street,0,17,39,77,13,2400,30,0.00,0,3530000,informational,,https://www.redfin.com/LA/Gretna/1201-Franklin-St-70053/home/85115234,https://www.trulia.com/p/ar/n-little-rock/1201-franklin-st-n-little-rock-ar-72114--2064187743,https://www.remax.com/mn/new-ulm/home-details/1201-n-franklin-st-new-ulm-mn-56073/17788898412312284039,https://www.compass.com/listing/1201-franklin-street-houston-tx-77002/1124621679515100953/
12016,0,16,57,82,65,2400,11,0.00,0,8320000,"informational, transactional",,https://www.redfin.com/CA/Norwalk/12016-Bombardier-Ave-90650/home/7759250,https://www.trulia.com/p/tx/frisco/12016-paducah-dr-frisco-tx-75035--2065632591,https://www.remax.com/tx/kerens/home-details/12016-ne-county-road-3090-kerens-tx-75144/18405196988874632487/M00000594/20080071,https://www.compass.com/listing/12016-west-51st-street-shawnee-ks-66216/1109420799376229697/
122 estate drive horseshoe bay,0,6,3,5,4,2400,14,0.13,0.03,59,informational,,https://www.redfin.com/TX/Marble-Falls/122-Estate-Dr-78657/home/180040107,https://www.trulia.com/p/tx/horseshoe-bay/122-estate-dr-horseshoe-bay-tx-78657--2579556269,https://www.remax.com/TX/HORSESHOE-BAY/home-details/122-ESTATE-DR-HORSESHOE-BAY-TX-78657/12903944842128792413/M00000606/160750,https://www.compass.com/listing/122-estate-drive-horseshoe-bay-tx-78657/1074740656750019113/
123 linden blvd,0,33,26,61,20,2400,32,1.26,0.06,100,informational,,https://www.redfin.com/NY/Brooklyn/123-Linden-Blvd-11226/unit-17W/home/181168524,https://www.trulia.com/p/ny/brooklyn/123-linden-blvd-12g-brooklyn-ny-11226--2442064486,https://www.remax.com/ga/savannah/home-details/123-linden-dr-savannah-ga-31405/16977468106982943378,https://www.compass.com/listing/123-linden-boulevard-unit-14g-brooklyn-ny-11226/1096314080596974849/
1330 on the river,0,35,37,69,49,2400,35,0.28,0,14700000,"informational, transactional",,https://www.redfin.com/IL/Des-Plaines/1330-S-River-Rd-60018/home/13659599,https://www.trulia.com/p/oh/cleveland/1330-old-river-rd-cleveland-oh-44113--2160893211,https://www.remax.com/va/chesapeake/home-details/1330-river-birch-run-s-chesapeake-va-23320/12981262636143928901,https://www.compass.com/listing/1330-river-road-gatesville-tx-76528/797209901984676641/
136 s main st,0,10,16,26,63,2400,25,0.00,0,267000000,commercial,,https://www.redfin.com/OH/Miamisburg/136-S-Main-St-45342/home/75983863,https://www.trulia.com/p/pa/dublin/136-s-main-st-dublin-pa-18917--2089826982,https://www.remax.com/nm/las-cruces/home-details/136-s-main-st-las-cruces-nm-88001/11788090685809091026,https://www.compass.com/listing/136-south-main-street-norwalk-ct-06854/35360337108772033/
136 south main street,0,14,21,32,26,2400,19,0.00,0,73300000,navigational,,https://www.redfin.com/OH/Miamisburg/136-S-Main-St-45342/home/75983863,https://www.trulia.com/p/va/timberville/136-s-main-st-timberville-va-22853--2090703456,https://www.remax.com/pa/new-hope/home-details/136-s-main-st-new-hope-pa-18938/11878541669774204280,https://www.compass.com/listing/136-south-main-street-coventry-ri-02816/1024586079299886481/
1411 broadway,0,24,59,76,67,2400,22,0.00,0,1700000,informational,,https://www.redfin.com/MD/Lutherville-Timonium/1411-Broadway-Rd-21093/home/9612452,https://www.trulia.com/p/ny/new-hyde-park/1411-broadway-new-hyde-park-ny-11040--2009458141,https://www.remax.com/tx/lubbock/home-details/1411-broadway-lubbock-tx-79401/14207527134840078812,https://www.compass.com/building/1411-broadway-manhattan-ny-10018/293534901339236837/
15225 west north avenue,0,2,1,33,28,2400,14,0.00,0,72,informational,,https://www.redfin.com/WI/Brookfield/15225-W-North-Ave-53005/home/58056994,https://www.trulia.com/p/wi/brookfield/15225-w-north-ave-4-brookfield-wi-53005--2436390118,https://www.remax.com/homes-for-sale/pa/pittsburgh/zip/15225,https://www.compass.com/listing/15225-north-51st-lane-glendale-az-85306/1124347114150874737/
15th avenue,0,13,82,91,70,2400,35,1.00,0,105000000,"informational, transactional",,https://www.redfin.com/CA/San-Francisco/1562-15th-Ave-94122/home/1772961,https://www.trulia.com/p/wa/seattle/6730-15th-ave-nw-seattle-wa-98117--2444560626,https://www.remax.com/fl/starke/home-details/15461-ne-15th-ave-starke-fl-32091/15978290631019634254/M00000141/1145052,https://www.compass.com/listing/2372-15th-avenue-san-francisco-ca-94116/969566225831815065/
1600 broadway,0,61,51,48,19,2400,20,0.73,0,19100000,informational,,https://www.redfin.com/NY/New-York/1600-Broadway-10019/home/45190766,https://www.trulia.com/p/ny/new-york/1600-broadway-12c-new-york-ny-10019--2008637762,https://www.remax.com/homes-for-sale/ny/new-york/1600-broadway-on-the-square/neighborhood/1208363,https://www.compass.com/listing/1600-broadway-unit-19f-manhattan-ny-10019/1094464527693473961/
180 livingston street,0,46,18,45,32,2400,20,0.00,0,3960000,informational,,https://www.redfin.com/NJ/Northvale/180-Livingston-St-07647/home/35805280,https://www.trulia.com/p/ny/brooklyn/180-livingston-st-brooklyn-ny-11201--2158659349,https://www.remax.com/nj/northvale/home-details/180-livingston-st-northvale-nj-07647/1038969733956887466,https://www.compass.com/building/180-livingston-st-brooklyn-ny-11201/282509534818292645/
2 washington street,0,17,4,33,28,2400,19,0.00,0,1890000000,informational,,https://www.redfin.com/MA/Boston/2-Washington-St-Pl-02136/home/9132492,https://www.trulia.com/c/ny/new-york/2-washington-st-2-washington-st-new-york-ny-10004--2008551125,https://www.remax.com/mt/sheridan/home-details/102-12-washington-st-sheridan-mt-59749/14451967879824114018,https://www.compass.com/listing/2-washington-street-westfield-ny-14787/1104438898611929657/
21201,0,12,15,19,55,2400,40,0.00,0,8570000,informational,,https://www.redfin.com/zipcode/21201,https://www.trulia.com/MD/Baltimore/21201/,https://www.remax.com/homes-for-sale/md/baltimore/zip/21201,https://www.compass.com/homes-for-sale/baltimore-md-21201/
23251 liberty st clair shores,0,4,8,3,6,2400,14,0.00,0,4030,informational,,https://www.redfin.com/MI/St-Clair-Shores/23251-Liberty-St-48080/home/99642630,https://www.trulia.com/p/mi/saint-clair-shores/23251-liberty-st-saint-clair-shores-mi-48080--1091299957,https://www.remax.com/mi/saint-clair-shores/home-details/23251-liberty-st-saint-clair-shores-mi-48080/7823411802013753726,https://www.compass.com/listing/23251-liberty-street-st-clair-shores-mi-48080/1084775976493905185/
26047,0,23,16,21,54,2400,39,0.00,0,2110000,informational,,https://www.redfin.com/CA/Calabasas/26047-Redbluff-Dr-91302/home/3329602,https://www.trulia.com/for_rent/26047_zip/,https://www.remax.com/homes-for-sale/wv/new-cumberland/zip/26047,https://www.compass.com/homes-for-sale/new-cumberland-wv-26047/
30305,0,14,10,43,54,2400,44,0.22,0.01,6920000,informational,,https://www.redfin.com/zipcode/30305,https://www.trulia.com/GA/Atlanta/30305/,https://www.remax.com/homes-for-sale/ga/atlanta/zip/30305,https://www.compass.com/homes-for-sale/atlanta-ga-30305/
30349,0,7,9,12,65,2400,50,0.37,0.01,4780000,informational,,https://www.redfin.com/zipcode/30349,https://www.trulia.com/GA/Enon/30349/,https://www.remax.com/homes-for-sale/ga/atlanta/zip/30349,https://www.compass.com/homes-for-sale/atlanta-ga-30349/
33178,0,10,8,13,38,2400,44,0.16,0,4070000,informational,,https://www.redfin.com/zipcode/33178,https://www.trulia.com/FL/Frog_City/33178/,https://www.remax.com/homes-for-sale/fl/miami/zip/33178,https://www.compass.com/homes-for-sale/miami-fl-33178/
3399 shepherd st chevy chase md,0,3,18,23,14,2400,17,0.00,0,82,informational,,https://www.redfin.com/MD/Chevy-Chase/3309-Shepherd-St-20815/home/10667695,https://www.trulia.com/MD/Chevy_Chase/,https://www.remax.com/homes-for-sale/md/chevy-chase/chevy-chase/neighborhood/31510,https://www.compass.com/listing/3516-shepherd-street-chevy-chase-md-20815/872720119812687985/
34741,0,8,4,7,24,2400,50,0.39,0.01,3280000,informational,,https://www.redfin.com/zipcode/34741,https://www.trulia.com/FL/Kissimmee/34741/,https://www.remax.com/homes-for-sale/fl/kissimmee/zip/34741,https://www.compass.com/homes-for-sale/kissimmee-fl-34741/
3519 vanilla grass naperville il,0,2,20,9,4,2400,14,0.00,0,66,informational,,https://www.redfin.com/IL/Naperville/3519-Vanilla-Grass-Dr-60564/home/18970103,https://www.trulia.com/p/il/naperville/4255-chinaberry-ln-naperville-il-60564--2279629412,https://www.remax.com/il/naperville/home-details/3519-vanilla-grass-dr-naperville-il-60564/7249744316971696394/M00000243/11339792,https://www.compass.com/listing/3519-vanilla-grass-drive-naperville-il-60564/999271389959871073/
362 old mammoth road 16,0,7,2,35,5,2400,14,0.00,0,497000,informational,,https://www.redfin.com/CA/Mammoth-Lakes/362-Old-Mammoth-Rd-93546/unit-21/home/120744599,https://www.trulia.com/p/ca/mammoth-lakes/362-old-mammoth-rd-16-mammoth-lakes-ca-93546--2082319468,https://www.remax.com/ca/mammoth-lakes/home-details/836-links-way-apt-836-mammoth-lakes-ca-93546/1658203651791366638,https://www.compass.com/listing/362-old-mammoth-road-unit-16-mammoth-lakes-ca-93546/902306697119799913/
400 creek road,0,18,22,43,41,2400,25,0.00,0,82300000,informational,,https://www.redfin.com/TN/Goodlettsville/400-Dry-Creek-Rd-37072/home/107979683,https://www.trulia.com/c/tx/dripping-springs/western-springs-apartments-400-creek-rd-dripping-springs-tx-78620--2071829325,https://www.remax.com/mt/three-forks/home-details/400-broken-creek-rd-three-forks-mt-59752/18190465426243813891/M00000379/366822,https://www.compass.com/listing/400-squaw-creek-road-unit-945-947-olympic-valley-ca-96146/936494210775258833/
420 central,0,18,21,57,40,2400,34,6.90,0.06,327000000,navigational,,https://www.redfin.com/MD/Reisterstown/420-Central-Ave-21136/home/9581564,https://www.trulia.com/p/ca/alameda/420-central-ave-alameda-ca-94501--1049257804,https://www.remax.com/ma/seekonk/home-details/420-central-ave-seekonk-ma-02771/6168071027697433739,https://www.compass.com/listing/420-central-park-west-unit-2j-manhattan-ny-10025/852092890952255257/
43004,0,8,9,2,54,2400,37,0.24,0,1810000,informational,,https://www.redfin.com/zipcode/43004,https://www.trulia.com/OH/Blacklick/43004/,https://www.remax.com/homes-for-sale/oh/blacklick/zip/43004,https://www.compass.com/homes-for-sale/blacklick-oh-43004/start=40/
4343 wabasso ave,0,2,5,7,22,2400,37,0.00,0.01,73,informational,,https://www.redfin.com/FL/North-Port/4343-Wabasso-Ave-34287/home/47772755,https://www.trulia.com/p/fl/north-port/4343-wabasso-ave-north-port-fl-34287--2288664192,https://www.remax.com/fl/north-port/home-details/4343-wabasso-ave-north-port-fl-34287/12281737252068051837,https://www.compass.com/listing/4233-wabasso-avenue-north-port-fl-34287/842763083308526849/
450 broadway,0,20,37,64,52,2400,24,0.00,0,13200000,informational,,https://www.redfin.com/MA/Lynn/450-Broadway-01904/home/11541756,https://www.trulia.com/p/ri/newport/450-broadway-newport-ri-02840--1037026269,https://www.remax.com/nj/elizabethport/home-details/450-broadway-elizabethport-nj-07206/202021628117772184,https://www.compass.com/building/450-broadway-manhattan-ny-10013/281919915491886709/
46077,0,10,13,25,64,2400,42,0.26,0,1490000,informational,,https://www.redfin.com/zipcode/46077,https://www.trulia.com/IN/Zionsville/46077/,https://www.remax.com/homes-for-sale/in/zionsville/zip/46077,https://www.compass.com/homes-for-sale/zionsville-in-46077/start=41/
464 williams st pittsfield ma 01201,0,11,3,60,6,2400,9,0.00,0,68,informational,,https://www.redfin.com/MA/Pittsfield/410-Williams-St-01201/home/134168150,https://www.trulia.com/p/ma/pittsfield/464-williams-st-pittsfield-ma-01201--2000336159,https://www.remax.com/homes-for-sale/ma/pittsfield/west-side/neighborhood/1115017,https://www.compass.com/listing/464-williams-street-pittsfield-ma-01201/986290011197514569/
4909 w dakin,0,1,6,8,9,2400,17,0.00,0,76,informational,,https://www.redfin.com/IL/Chicago/4909-W-Dakin-St-60641/home/144043003,https://www.trulia.com/p/il/chicago/4909-w-dakin-st-chicago-il-60641--2537847580,https://www.remax.com/il/chicago/home-details/4909-w-dakin-st-chicago-il-60641/1827645527866034948,https://www.compass.com/listing/4909-west-dakin-street-chicago-il-60641/1063809945322209633/
500 4th,0,11,17,26,4,2400,20,0.00,0,535000000,navigational,,https://www.redfin.com/WA/Puyallup/500-4th-Ave-SE-98372/home/2680989,https://www.trulia.com/p/ny/brooklyn/500-4th-ave-4o-brooklyn-ny-11215--2009697374,https://www.remax.com/tx/whitesboro/home-details/500-4th-st-whitesboro-tx-76273/18094470223918551998/M00000599/62882131,https://www.compass.com/building/500-4th-ave-brooklyn-ny-11215/282511081769885989/
500 broadway,0,17,8,34,54,2400,30,0.00,0,63900000,informational,,https://www.redfin.com/WA/Vancouver/500-Broadway-St-98660/unit-509/home/14580492,https://www.trulia.com/c/ca/santa-monica/the-park-500-broadway-santa-monica-ca-90401--2077744361,https://www.remax.com/id/buhl/home-details/500-broadway-ave-s-buhl-id-83316/10013369875915730636,https://www.compass.com/listing/500-broadway-street-unit-507-vancouver-wa-98660/1079713422996236401/
511 virginia,0,10,16,22,18,2400,43,0.00,0,24500000,navigational,,https://www.redfin.com/FL/Clearwater/511-Virginia-Ln-33764/home/177963647,https://www.trulia.com/p/tx/princeton/511-virginia-way-princeton-tx-75407--2569083154,https://www.remax.com/fl/lynn-haven/home-details/511-virginia-ave-lynn-haven-fl-32444/15999879068111260988,https://www.compass.com/listing/511-virginia-lane-clearwater-fl-33764/1090446133063020617/
511 wyoming,0,10,11,18,45,2400,43,0.00,0,4640000,"informational, transactional",,https://www.redfin.com/OH/Lockland/511-W-Wyoming-Ave-45215/home/78969416,https://www.trulia.com/p/ks/holton/511-wyoming-ave-holton-ks-66436--2061305035,https://www.remax.com/id/pinehurst/home-details/511-wyoming-ave-pinehurst-id-83850/14978176443862441991,https://www.compass.com/listing/511-west-wyoming-avenue-cincinnati-oh-45215/1075429669144123609/
5153 n vía velazquez,0,4,6,11,12,2400,17,0.00,0,79,informational,,https://www.redfin.com/AZ/Tucson/5153-N-Via-Velazquez-85750/home/50410158,https://www.trulia.com/p/az/tucson/5153-n-via-velazquez-tucson-az-85750--2114634878,https://www.remax.com/az/tucson/home-details/5153-n-via-velazquez-tucson-az-85750/9330454683441612070/M00000049/22202252,https://www.compass.com/listing/5153-north-v-a-velazquez-tucson-az-85750/968129117759659761/
5912 winding ridge way,0,1,5,19,3,2400,14,0.00,0,80,informational,,https://www.redfin.com/MD/Frederick/5912-Winding-Ridge-Way-21704/home/171573635,https://www.trulia.com/p/md/frederick/5912-winding-ridge-way-frederick-md-21704--2550054756,https://www.remax.com/in/mooresville/home-details/6460-e-winding-brook-ln-mooresville-in-46158/10024697865997302370,https://www.compass.com/listing/5912-winding-ridge-way-frederick-md-21704/857332650012573681/
6 bedroom house for sale,0,8,6,30,7,2400,32,1.05,0.5,91,transactional,,https://www.redfin.com/city/29501/IL/Naperville/amenity/6+bedrooms,"https://www.trulia.com/for_sale/Atlanta,GA/3-6_beds/13_p/",https://www.remax.com/homes-for-sale/ms/clinton/city/2814420,https://www.compass.com/homes-for-sale/maryland-md/beds=6-6/
