Keyword,homelight.com,zillow.com,realtor.com,Search Volume,Keyword Difficulty,CPC,Competition,Results,Keyword Intents,homelight.com (pages),zillow.com (pages),realtor.com (pages)
hutchinson ks,0,42,86,14800,68,0.49,0.01,24200000,informational,,https://www.zillow.com/hutchinson-ks/,https://www.realtor.com/realestateandhomes-search/Hutchinson_KS
hutchinson news,0,42,41,14800,63,1.24,0,65400000,"informational, navigational",,https://www.zillow.com/hutchinson-ks/,https://www.realtor.com/realestateandhomes-search/Hutchinson_KS
idaho falls idaho,0,8,6,14800,76,0.87,0.01,163000000,informational,,https://www.zillow.com/idaho-falls-id/,https://www.realtor.com/realestateandhomes-search/Idaho-Falls_ID
immokalee,0,86,54,14800,62,0.47,0,3480000,informational,,https://www.zillow.com/immokalee-fl/,https://www.realtor.com/realestateandhomes-search/Immokalee_FL
independence mo,0,79,64,14800,69,0.62,0.01,179000000,informational,,https://www.zillow.com/independence-mo/,https://www.realtor.com/realestateandhomes-search/Independence_MO
ionia,0,84,97,14800,71,0.00,0,35900000,"informational, transactional",,https://www.zillow.com/ionia-mi/,https://www.realtor.com/realestateandhomes-search/Ionia_MI
iron cactus,0,36,30,14800,47,0.65,0.01,23400000,navigational,,https://www.zillow.com/homedetails/9129-Iron-Cactus-Ave-Las-Vegas-NV-89148/79873767_zpid/,https://www.realtor.com/realestateandhomes-detail/9099-Iron-Cactus-Ave_Las-Vegas_NV_89148_M22295-31723
islamorada florida,0,11,36,14800,75,0.69,0.04,4910000,informational,,https://www.zillow.com/islamorada-fl/,https://www.realtor.com/realestateandhomes-search/Islamorada_FL
ithaca craigslist,0,18,44,14800,33,1.19,0,57,navigational,,https://www.zillow.com/ithaca-ny/apartments/,https://www.realtor.com/realestateandhomes-search/Ithaca_NY
ithaca new york,0,40,27,14800,77,0.73,0.02,108000000,informational,,https://www.zillow.com/ithaca-ny/,https://www.realtor.com/realestateandhomes-search/Ithaca_NY
jackson michigan,0,50,23,14800,72,0.50,0.01,422000000,informational,,https://www.zillow.com/jackson-mi/,https://www.realtor.com/realestateandhomes-search/Jackson_MI
jackson tennessee,0,28,82,14800,60,0.48,0.01,244000000,informational,,https://www.zillow.com/jackson-tn/,https://www.realtor.com/realestateandhomes-search/Jackson_TN
jacksonville north carolina,0,17,9,14800,67,0.73,0.01,191000000,"informational, navigational",,https://www.zillow.com/jacksonville-nc/,https://www.realtor.com/realestateandhomes-search/Jacksonville_NC
jamaica beach,0,72,28,14800,56,1.13,0.05,172000000,informational,,https://www.zillow.com/jamaica-beach-tx/houses/,https://www.realtor.com/realestateandhomes-detail/16601-Jamaica-Beach-Rd_Jamaica-Beach-Road_TX_77554_M88498-46906
janesville gazette,0,14,11,14800,62,0.00,0,9350000,"informational, navigational",,https://www.zillow.com/janesville-wi/,https://www.realtor.com/realestateandhomes-search/Janesville_WI
joann mueller,0,51,33,14800,33,0.00,0,1850000,informational,,https://www.zillow.com/profile/zuser20150111132932511,https://www.realtor.com/realestateagents/5a32b1937479db00113f8723
johns creek,0,5,11,14800,62,0.36,0.01,53900000,"informational, navigational",,https://www.zillow.com/johns-creek-ga/,https://www.realtor.com/realestateandhomes-search/Johns-Creek_GA
joliet il,0,34,63,14800,81,0.73,0,18400000,informational,,https://www.zillow.com/joliet-il/,https://www.realtor.com/realestateandhomes-search/Joliet_IL
jonesboro arkansas,0,68,46,14800,64,0.41,0.01,10100000,informational,,https://www.zillow.com/jonesboro-ar/,https://www.realtor.com/realestateandhomes-search/Jonesboro_AR
josh altman,0,27,19,14800,65,5.54,0,3110000,informational,,https://www.zillow.com/profile/The%20Altman%20Brothers,https://www.realtor.com/realestateagents/56c85a2a89a68901006e8a3f
journal square,0,7,26,14800,50,1.55,0.02,612000000,"informational, transactional",,https://www.zillow.com/b/journal-squared-jersey-city-nj-974G9w/,https://www.realtor.com/realestateandhomes-search/Journal-Square_Jersey-City_NJ
julian california,0,32,28,14800,65,0.51,0.02,108000000,"informational, navigational",,https://www.zillow.com/julian-ca/,https://www.realtor.com/realestateandhomes-search/Julian_CA
kannapolis,0,27,21,14800,69,0.39,0,8760000,"informational, navigational",,https://www.zillow.com/kannapolis-nc/,https://www.realtor.com/realestateandhomes-search/Kannapolis_NC
karen moss,0,17,59,14800,39,0.00,0,22900000,informational,,https://www.zillow.com/profile/Karen%20Sanders%20Moss,https://www.realtor.com/realestateagents/5848fcb97b6e3a0001258c33
kearney ne,0,82,54,14800,68,0.84,0.01,13800000,informational,,https://www.zillow.com/kearney-ne/,https://www.realtor.com/realestateandhomes-search/Kearney_NE
keller isd,0,44,63,14800,52,1.68,0,43600000,"informational, navigational",,https://www.zillow.com/fort-worth-tx/keller-isd_att/,https://www.realtor.com/realestateandhomes-detail/1532-Creekview-Dr_Keller_TX_76248_M76041-45163
keller tx,0,27,6,14800,67,0.61,0,49200000,informational,,https://www.zillow.com/keller-tx/,https://www.realtor.com/realestateandhomes-search/Keller_TX
kelli king,0,62,34,14800,32,0.00,0,10500000,"informational, transactional",,https://www.zillow.com/profile/kellikingkw,https://www.realtor.com/realestateagents/5b5883ae1fe5d40012194c96
kendall woods,0,50,22,14800,30,0.28,0,25400000,informational,,https://www.zillow.com/homedetails/112-Kendall-Woods-Dr-Boerne-TX-78006/65192330_zpid/,https://www.realtor.com/realestateandhomes-search/Kendall-Woods-Estates_Boerne_TX
kennebunkport maine,0,98,83,14800,63,0.71,0.06,4660000,"informational, transactional",,https://www.zillow.com/kennebunkport-me/,https://www.realtor.com/realestateandhomes-search/Kennebunkport_ME
keno ma,0,60,32,14800,52,3.93,0,5070000,"navigational, transactional",,https://www.zillow.com/homedetails/15-Keno-St-Dorchester-MA-02121/2062046845_zpid/,https://www.realtor.com/realestateandhomes-detail/985-Kenoma-E_Venice_FL_34285_M95284-60875
kew gardens,0,68,50,14800,79,1.31,0.02,24600000,navigational,,https://www.zillow.com/kew-gardens-hills-new-york-ny/,https://www.realtor.com/realestateandhomes-search/Kew-Gardens_NY
keywest,0,36,68,14800,89,0.60,0.14,84500000,"informational, navigational",,https://www.zillow.com/key-west-fl/,https://www.realtor.com/realestateandhomes-search/Key-West_FL
kimberly flores,0,31,12,14800,30,0.00,0,11700000,informational,,https://www.zillow.com/profile/KimFloresRealtor,https://www.realtor.com/realestateagents/5b439ff57513290010ed084e
kings county,0,59,39,14800,85,2.48,0,227000000,"informational, navigational",,https://www.zillow.com/kings-county-ca/,https://www.realtor.com/realestateandhomes-search/Kings-County_CA
kingsport,0,88,46,14800,74,1.29,0,14700000,"informational, navigational",,https://www.zillow.com/kingsport-tn/,https://www.realtor.com/realestateandhomes-search/Kingsport_TN
kingstown michigan,0,28,30,14800,53,0.00,0,1710000,informational,,https://www.zillow.com/kingston-mi/,https://www.realtor.com/realestateandhomes-search/Kingston_MI
korea town,0,75,42,14800,73,1.22,0,453000000,informational,,https://www.zillow.com/koreatown-los-angeles-ca/,https://www.realtor.com/realestateandhomes-search/Koreatown_CA
kyack,0,51,20,14800,40,0.44,0.78,241000,commercial,,https://www.zillow.com/homedetails/18519-Kyack-Ct-Humble-TX-77346/68408389_zpid/,https://www.realtor.com/realestateandhomes-detail/18511-Kyack-Ct_Humble_TX_77346_M86193-26755
kyle texas,0,12,19,14800,46,0.74,0.01,107000000,informational,,https://www.zillow.com/kyle-tx/,https://www.realtor.com/realestateandhomes-search/Kyle_TX
kyle tx,0,28,15,14800,50,0.74,0.01,55800000,informational,,https://www.zillow.com/kyle-tx/,https://www.realtor.com/realestateandhomes-search/Kyle_TX
l.a.i.r.e,0,90,72,14800,48,0.00,0,9560000,informational,,https://www.zillow.com/homedetails/1118-Laire-Dr-Saint-Louis-MO-63137/2646322_zpid/,https://www.realtor.com/realestateandhomes-detail/1207-Laire-Dr_Saint-Louis_MO_63137_M87975-63707
la condesa,0,97,81,14800,64,0.63,0,28400000,navigational,,https://www.zillow.com/homedetails/2538-La-Condesa-Dr-Los-Angeles-CA-90049/20559205_zpid/,https://www.realtor.com/realestateandhomes-detail/2538-LA-Condesa-Dr_Los-Angeles_CA_90049_M28836-18106
la contenta,0,43,21,14800,43,0.00,0,31200000,navigational,,https://www.zillow.com/valley-springs-ca/la-contenta-golf-course_att/,https://www.realtor.com/realestateandhomes-detail/856-LA-Contenta-Dr_Valley-Springs_CA_95252_M19051-75687
la gloria,0,97,64,14800,47,0.57,0.01,393000000,informational,,https://www.zillow.com/homedetails/1441-W-Via-De-La-Gloria-Green-Valley-AZ-85622/8657765_zpid/,https://www.realtor.com/realestateandhomes-search/La-Gloria_Trujillo-Alto_PR
la granda,0,38,83,14800,21,0.72,0,16900000,informational,,https://www.zillow.com/homedetails/4371-La-Granda-Ln-Santa-Rosa-CA-95404/15795386_zpid/,https://www.realtor.com/realestateandhomes-detail/4350-LA-Granda-Ln_Santa-Rosa_CA_95404_M25630-91072
la quinta ca,0,68,9,14800,71,0.53,0.02,85800000,informational,,https://www.zillow.com/la-quinta-ca/,https://www.realtor.com/realestateandhomes-search/La-Quinta_CA
la terraza,0,89,80,14800,45,1.46,0,115000000,commercial,,https://www.zillow.com/b/la-terraza-san-jose-ca-5XjQfF/,https://www.realtor.com/realestateandhomes-search/La-Terraza_Rancho-Mirage_CA
lafayette high school,0,65,44,14800,62,0.00,0,104000000,commercial,,https://www.zillow.com/schools/22117/lafayette-high-school/,https://www.realtor.com/realestateandhomes-search/Lafayette_LA/schools/Lafayette-High-School-0731438111
lafayette jades,0,21,9,14800,28,0.00,0,2790000,navigational,,https://www.zillow.com/homedetails/110-Jade-St-Lafayette-LA-70501/126792887_zpid/,https://www.realtor.com/realestateandhomes-detail/112-Jade-St_Lafayette_LA_70501_M82089-26530
laguna hills,0,9,5,14800,58,0.60,0,35400000,informational,,https://www.zillow.com/laguna-hills-ca/,https://www.realtor.com/realestateandhomes-search/Laguna-Hills_CA
lake austin,0,10,50,14800,56,2.31,0.12,432000000,"informational, transactional",,https://www.zillow.com/austin-tx/lake-austin_att/,https://www.realtor.com/realestateandhomes-search/Westview-on-Lake-Austin_Austin_TX
lake eola,0,57,43,14800,49,1.27,0,2930000,"informational, transactional",,https://www.zillow.com/orlando-fl/lake-eola-park_att/,https://www.realtor.com/realestateandhomes-search/Lake-Eola-Heights_Orlando_FL
lake forest ca,0,25,38,14800,66,0.28,0.01,331000000,"informational, navigational",,https://www.zillow.com/lake-forest-ca/,https://www.realtor.com/realestateandhomes-search/Lake-Forest_CA
lake gaston,0,96,22,14800,65,0.60,0.05,10200000,"informational, transactional",,https://www.zillow.com/littleton-nc/lake-gaston_att/,https://www.realtor.com/realestateandhomes-search/Lake-Gaston_NC
lake geneva wi,0,11,47,14800,75,0.59,0.05,21900000,"informational, navigational",,https://www.zillow.com/lake-geneva-wi/,https://www.realtor.com/realestateandhomes-search/Lake-Geneva_WI
lake lure nc,0,38,36,14800,57,0.79,0.07,5470000,informational,,https://www.zillow.com/lake-lure-nc/land/,https://www.realtor.com/realestateandhomes-search/Lake-Lure_NC
lake shasta,0,81,59,14800,66,0.48,0.03,17000000,"informational, transactional",,https://www.zillow.com/shasta-lake-ca/,https://www.realtor.com/realestateandhomes-search/Shasta-Lake_CA
lake wales,0,43,45,14800,58,0.58,0,199000000,informational,,https://www.zillow.com/lake-wales-fl/,https://www.realtor.com/realestateandhomes-search/Lake-Wales_FL
lake worth fl,0,47,12,14800,59,0.94,0.01,389000000,informational,,https://www.zillow.com/lake-worth-fl/,https://www.realtor.com/realestateandhomes-search/Lake-Worth_FL
lake worth florida,0,7,25,14800,61,0.94,0.01,287000000,informational,,https://www.zillow.com/lake-worth-fl/,https://www.realtor.com/realestateandhomes-search/Lake-Worth_FL/overview
lakeside high school,0,57,44,14800,57,0.00,0,107000000,commercial,,https://www.zillow.com/schools/102011/lakeside-high-school/,https://www.realtor.com/realestateandhomes-search/Atlanta_GA/schools/Lakeside-High-School-0718582421
lakewood co,0,26,15,14800,53,0.59,0.01,71400000,informational,,https://www.zillow.com/lakewood-co/,https://www.realtor.com/realestateandhomes-search/Lakewood_CO
lambert high school,0,38,22,14800,50,0.00,0,79000000,"informational, navigational",,https://www.zillow.com/schools/102296/lambert-high-school/,https://www.realtor.com/realestateandhomes-search/Suwanee_GA/schools/Lambert-High-School-0718664541
lancaster california,0,34,15,14800,57,0.58,0.01,141000000,informational,,https://www.zillow.com/lancaster-ca/,https://www.realtor.com/realestateandhomes-search/Lancaster_CA
lander wyoming,0,10,49,14800,61,0.32,0.01,2630000,"informational, transactional",,https://www.zillow.com/lander-wy/,https://www.realtor.com/realestateandhomes-search/Lander_WY
lanier high school,0,45,40,14800,53,0.00,0,9490000,commercial,,https://www.zillow.com/schools/158842/lanier-high-school/,https://www.realtor.com/realestateandhomes-search/Sugar-Hill_GA/schools/Lanier-High-School-0718664631
las vegas nm,0,65,45,14800,64,0.87,0.01,183000000,informational,,https://www.zillow.com/homedetails/2119-New-Mexico-Ave-Las-Vegas-NM-87701/121759833_zpid/,https://www.realtor.com/realestateandhomes-search/Las-Vegas_NM
laughlin nv,0,40,49,14800,80,0.76,0.09,4190000,"informational, navigational",,https://www.zillow.com/laughlin-nv/,https://www.realtor.com/realestateandhomes-search/Laughlin_NV
lawrence ma,0,25,68,14800,58,0.45,0,434000000,"informational, navigational",,https://www.zillow.com/lawrence-ma/,https://www.realtor.com/realestateandhomes-search/Lawrence_MA
lee county florida,0,64,42,14800,94,2.00,0.01,186000000,"informational, navigational",,https://www.zillow.com/lee-county-fl/,https://www.realtor.com/realestateandhomes-search/Lee-County_FL
leesburg florida,0,51,8,14800,61,0.45,0.01,12900000,informational,,https://www.zillow.com/leesburg-fl/,https://www.realtor.com/realestateandhomes-search/Leesburg_FL
lehi utah,0,9,7,14800,67,0.53,0.01,6980000,informational,,https://www.zillow.com/lehi-ut/,https://www.realtor.com/realestateandhomes-search/Lehi_UT
lenexa ks,0,15,80,14800,58,0.59,0,8830000,informational,,https://www.zillow.com/lenexa-ks/,https://www.realtor.com/realestateandhomes-search/Lenexa_KS
lennar at the groves,0,8,31,14800,43,2.04,0.01,73,"informational, transactional",,https://www.zillow.com/community/groves-harmony/29403443_plid/,https://www.realtor.com/realestateandhomes-detail/Harmony-1_The-Groves-Harmony_11860-Harvest-Dr_Whittier_CA_90602_P417000663611
lenox hill,0,83,19,14800,83,0.45,0,15600000,"informational, transactional",,https://www.zillow.com/upper-east-side-new-york-ny/in-lenox-hill_att/,https://www.realtor.com/realestateandhomes-search/Lenox-Hill_Manhattan_NY
lewisburg wv,0,16,53,14800,55,0.41,0.06,3930000,informational,,https://www.zillow.com/lewisburg-wv/,https://www.realtor.com/realestateandhomes-search/Lewisburg_WV
lexington high school,0,58,47,14800,53,0.00,0,162000000,commercial,,https://www.zillow.com/schools/29037/lexington-high-school/,https://www.realtor.com/realestateandhomes-search/Lexington_SC/schools/Lexington-High-School-0764295751
lexington ma,0,5,33,14800,61,0.37,0.01,132000000,"informational, navigational",,https://www.zillow.com/lexington-ma/,https://www.realtor.com/realestateandhomes-search/Lexington_MA
liberty point,0,55,13,14800,56,1.68,0,403000000,navigational,,https://www.zillow.com/homedetails/2936-Liberty-Point-Dr-Cheboygan-MI-49721/106297210_zpid/,https://www.realtor.com/realestateandhomes-detail/1306-S-Liberty-Point-Blvd_Pueblo_CO_81007_M26714-94980
lincoln ca,0,10,8,14800,65,1.27,0.01,422000000,informational,,https://www.zillow.com/lincoln-ca/,https://www.realtor.com/realestateandhomes-search/Lincoln_CA
lincoln park chicago,0,96,10,14800,65,0.47,0.01,157000000,"informational, transactional",,https://www.zillow.com/lincoln-park-chicago-il/houses/,https://www.realtor.com/realestateandhomes-search/Lincoln-Park_Chicago_IL/overview
linden nj,0,7,11,14800,72,0.70,0.01,30900000,"informational, navigational",,https://www.zillow.com/linden-nj/,https://www.realtor.com/realestateandhomes-search/Linden_NJ
lithonia,0,72,71,14800,71,1.58,0.03,8250000,"informational, navigational",,https://www.zillow.com/lithonia-ga/,https://www.realtor.com/realestateandhomes-search/Lithonia_GA
lithonia ga,0,7,8,14800,59,0.60,0,6670000,informational,,https://www.zillow.com/lithonia-ga/,https://www.realtor.com/realestateandhomes-search/Lithonia_GA
little elm high school,0,33,35,14800,54,0.00,0,23600000,informational,,https://www.zillow.com/schools/75948/little-elm-high-school/,https://www.realtor.com/realestateandhomes-search/Little-Elm_TX/schools/Little-Elm-High-School-0768633901
little havana miami,0,14,39,14800,60,0.82,0.03,10600000,"informational, transactional",,https://www.zillow.com/little-havana-miami-fl/,https://www.realtor.com/realestateandhomes-search/Little-Havana_Miami_FL/overview
little mexico,0,77,39,14800,40,1.34,0,1400000000,commercial,,https://www.zillow.com/homedetails/7309-Little-Mexico-Rd-Temple-TX-76504/65710827_zpid/,https://www.realtor.com/realestateandhomes-detail/7309-Little-Mexico-Rd_Temple_TX_76504_M94283-78947
