Keyword,homelight.com,homes.com,century21.com,coldwellbanker.com,sothebysrealty.com,Search Volume,Keyword Difficulty,CPC,Competition,Results,Keyword Intents,homelight.com (pages),homes.com (pages),century21.com (pages),coldwellbanker.com (pages),sothebysrealty.com (pages)
appts for rent near me,0,16,0,0,0,9900,91,0.65,0.4,83,"informational, transactional",,https://www.homes.com/apartments-for-rent/,,,
aransas pass,0,55,0,0,0,9900,46,0.55,0.02,4330000,informational,,https://www.homes.com/aransas-pass-tx/,,,
arcadia california,0,0,0,61,0,9900,61,0.38,0.01,27600000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Arcadia-CA-698c,
argyle texas,0,0,0,0,82,9900,62,0.35,0.01,7080000,informational,,,,,https://www.sothebysrealty.com/eng/sales/argyle-tx-usa
arizona homes for sale,0,8,5,75,14,9900,80,0.59,0.35,87,"informational, transactional",,https://www.homes.com/arizona/,https://www.century21.com/real-estate/arizona/LSAZ/,https://www.coldwellbanker.com/,https://www.sothebysrealty.com/eng/sales/az-usa
as is,0,0,41,0,0,9900,50,1.75,0.02,25270000000,"informational, transactional",,,https://www.century21.com/glossary/definition/as-is-condition,,
ashland wi,0,0,0,69,0,9900,53,0.58,0.03,17400000,"informational, transactional",,,,https://www.coldwellbanker.com/for-sale-homes/Ashland-WI-757c,
ashley anderson,0,0,31,66,0,9900,35,0.54,0.01,87300000,informational,,,https://www.century21.com/real-estate-agent/profile/ashley-anderson-P80101899,https://www.coldwellbanker.com/Coldwell-Banker-West-1187c/Ashley-Anderson-283549a,
ashley banks,0,0,0,0,40,9900,40,0.53,0,65800000,informational,,,,,https://www.sothebysrealty.com/eng/associate/180-a-4297-4029172/ashley-banks
ave maria florida,0,75,0,30,0,9900,55,0.31,0.09,37500000,"informational, navigational",,https://www.homes.com/ave-maria-fl/houses-for-rent/,,https://www.coldwellbanker.com/for-sale-homes/Ave-Maria-FL-22608c,
avenel nj,0,72,69,0,0,9900,40,0.43,0.01,3090000,"informational, transactional",,https://www.homes.com/avenel-nj/,https://www.century21.com/real-estate/avenel-nj/LCNJAVENEL/,,
baby room ideas,0,0,0,85,0,9900,65,0.00,0,1330000000,informational,,,,https://blog.coldwellbanker.com/cutest-baby-nurseries/,
bachman turner overdrive,0,74,0,0,0,9900,68,0.00,0,732000,"informational, transactional",,https://www.homes.com/blog/2017/05/bachman-turner-overdrive-home-for-sale-lynden-wa/,,,
backporch drafthouse,0,63,0,0,0,9900,54,1.17,0,65,navigational,,https://www.homes.com/denver-co/,,,
baldwin hills,0,0,76,0,67,9900,65,1.14,0,25300000,"informational, transactional",,,https://www.century21.com/real-estate/baldwin-hills-ca/LCCABALDWINHILLS/,,https://www.sothebysrealty.com/eng/sales/baldwin-hills-los-angeles-ca-usa
bandera tx,0,0,0,95,0,9900,60,0.34,0.05,9710000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Bandera-TX-895c,
banning ca,0,64,0,0,0,9900,54,0.24,0.01,38400000,"informational, navigational",,https://www.homes.com/banning-ca/,,,
barbi,0,0,76,0,82,9900,43,0.39,1,30700000,"informational, transactional",,,https://www.century21.com/real-estate-agent/profile/barbi-boeger-P25394957,,https://www.sothebysrealty.com/eng/associate/180-a-559-4027244/maria-barbi
barbra babcock,0,0,0,18,0,9900,45,0.00,0,3040000,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-Realty-12605c/Barbara-Babcock-7453261a,
bath house near me,0,26,0,80,0,9900,61,2.32,0.02,592000000,transactional,,https://www.homes.com/homes-for-rent/,,https://www.coldwellbanker.com/,
bedford va,0,0,99,0,0,9900,74,0.35,0.01,39200000,"informational, transactional",,,https://www.century21.com/real-estate/bedford-va/LCVABEDFORD/,,
beimei,0,33,0,0,0,9900,24,2.12,0.06,387000,navigational,,https://www.homes.com/real-estate-agents/beimei-kohler/id-45433614/,,,
bel air california,0,0,0,41,10,9900,66,0.26,0.01,114000000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Bel-Air-CA-93c,https://www.sothebysrealty.com/eng/sales/bel-air-los-angeles-ca-usa
belfor,0,0,0,0,49,9900,60,3.52,0.04,1620000,navigational,,,,,https://www.sothebysrealty.com/eng/associate/180-a-df2111131618109431214/pamela-belfor
bella vista arkansas,0,95,0,0,0,9900,55,0.61,0.06,4090000,"informational, transactional",,https://www.homes.com/bella-vista-ar/,,,
belmar nj,0,0,92,72,0,9900,65,0.50,0.02,5800000,"informational, navigational",,,https://www.century21.com/real-estate/belmar-nj/LCNJBELMAR/,https://www.coldwellbanker.com/for-sale-homes/Belmar-NJ-1068c,
berkeley heights nj,0,0,0,66,0,9900,62,0.33,0.01,14100000,"informational, navigational",,,,https://www.coldwellbanker.com/for-sale-homes/Berkeley-Heights-NJ-22773c,
beverly hills ca,0,0,0,0,58,9900,80,0.64,0.01,115000000,informational,,,,,https://www.sothebysrealty.com/eng/sales/beverly-hills-ca-usa
big houses,0,0,0,0,32,9900,66,1.07,1,10440000000,informational,,,,,https://www.sothebysrealty.com/eng/sales/int
big island craigslist,0,42,0,0,0,9900,36,1.82,0,51,"navigational, transactional",,https://www.homes.com/lawrenceville-ga/townhouses-for-rent/,,,
billerica,0,0,0,84,0,9900,65,0.21,0,17700000,"informational, navigational",,,,https://www.coldwellbanker.com/for-sale-homes/Billerica-MA-1170c,
billerica ma,0,0,0,75,0,9900,65,0.33,0,15400000,"informational, navigational",,,,https://www.coldwellbanker.com/for-sale-homes/Billerica-MA-1170c,
billy miller,0,0,33,0,0,9900,43,0.00,0,80000000,informational,,,https://www.century21.com/real-estate-agent/profile/billy-miller-P25385128,,
black river falls,0,0,0,93,0,9900,57,0.36,0,464000000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Black-River-Falls-WI-10911c,
blackman middle school,0,25,0,0,0,9900,50,0.00,0,96,navigational,,https://www.homes.com/murfreesboro-tn/homes-for-sale/blackman-middle-school-school-zone/id-470369001904/,,,
blair brown,0,0,0,32,0,9900,50,0.00,0,186000000,"informational, transactional",,,,https://www.coldwellbanker.com/Coldwell-Banker-Upchurch-Realty-3612c/Blair-Brown-7409899a,
bloomfield homes,0,63,30,69,0,9900,57,1.49,0.09,99,navigational,,https://www.homes.com/bloomfield-ct/bell-mountain-estates-neighborhood/,https://www.century21.com/real-estate/bloomfield-nj/LCNJBLOOMFIELD/,https://www.coldwellbanker.com/property/link/M-20221037909-MI_REALCOMP/detail,
blytheville ar,0,96,48,0,0,9900,57,0.47,0.01,1430000,informational,,https://www.homes.com/blytheville-ar/,https://www.century21.com/real-estate/blytheville-ar/LCARBLYTHEVILLE/,,
bo dukes,0,0,0,93,0,9900,34,0.00,0,3510000,informational,,,,https://www.coldwellbanker.com/,
bob joyce,0,0,38,0,0,9900,38,0.55,0.01,35100000,"informational, transactional",,,https://www.century21.com/real-estate-agent/profile/bob-joyce-P80081946,,
bob ruth ford,0,0,0,79,0,9900,50,0.40,0.07,7420000,"navigational, transactional",,,,https://www.coldwellbanker.com/,
boca grande florida,0,0,0,35,85,9900,53,0.85,0.05,29000000,"informational, transactional",,,,https://www.coldwellbanker.com/for-sale-homes/Boca-Grande-FL-21813c,https://www.sothebysrealty.com/eng/sales/boca-grande-fl-usa
bongiorno,0,0,73,0,0,9900,48,1.05,0.01,5130000,commercial,,,https://www.century21.com/real-estate-agent/profile/sue-bongiorno-P10023097,,
bothell washington,0,0,0,80,0,9900,69,0.32,0,11700000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Bothell-WA-1302c,
boystown chicago,0,0,0,0,32,9900,60,0.90,0,1230000,informational,,,,,https://www.sothebysrealty.com/eng/sales/boystown-chicago-il-usa
brandon jones,0,0,0,0,35,9900,55,0.55,0.01,91000000,informational,,,,,https://www.sothebysrealty.com/eng/associate/180-a-df19022609131095472/brandon-jones
brandywine apartments,0,0,76,0,0,9900,50,0.78,0.05,3480000,commercial,,,https://www.century21.com/real-estate/brandywine-md/LCMDBRANDYWINE/?pt=7,,
branford ct,0,0,0,80,0,9900,68,0.52,0.02,6720000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Branford-CT-21940c,
braselton,0,0,0,10,0,9900,67,0.49,0,4900000,"informational, navigational",,,,https://www.coldwellbanker.com/for-sale-homes/Braselton-GA-1359c,
bridgewater apartments,0,0,68,0,0,9900,47,0.43,0.06,9700000,commercial,,,https://www.century21.com/real-estate/bridgewater-lakeland-winter-haven-fl/LR33884BRIDGEWATER/?pt=7,,
brigham city,0,0,0,92,0,9900,65,0.90,0.01,400000000,"informational, navigational",,,,https://www.coldwellbanker.com/for-sale-homes/Brigham-City-UT-1400c,
brighton ski resort.,0,0,0,0,58,9900,65,0.59,0.04,3190000,navigational,,,,,https://www.sothebysrealty.com/eng/article/brighton-ski-resort
bristol ri,0,98,0,18,0,9900,56,0.42,0.02,42100000,informational,,https://www.homes.com/bristol-ri/,,https://www.coldwellbanker.com/for-sale-homes/Bristol-RI-22171c,
broken bow ok,0,92,0,0,0,9900,63,0.65,0.09,195000000,informational,,https://www.homes.com/broken-bow-ok/,,,
brown county indiana,0,90,0,0,0,9900,62,0.75,0.1,288000000,"informational, transactional",,https://www.homes.com/brown-county-in/,,,
brownsville brooklyn,0,60,0,0,0,9900,60,0.00,0,7290000,informational,,https://www.homes.com/brooklyn-ny/brownsville-neighborhood/,,,
buckhead atlanta ga,0,0,0,0,77,9900,73,0.68,0,8740000,informational,,,,,https://www.sothebysrealty.com/eng/sales/buckhead-atlanta-ga-usa
buffalo wy,0,0,87,41,0,9900,60,0.64,0.03,15700000,informational,,,https://www.century21.com/real-estate/buffalo-wy/LCWYBUFFALO/,https://www.coldwellbanker.com/coldwell-banker-the-legacy-group-3870c/buffalo-office-469067d,
buildings for sale near me,0,0,24,96,0,9900,46,0.76,0.98,4050000000,transactional,,,https://commercial.century21.com/real-estate/detroit-mi/LCMIDETROIT/,https://www.coldwellbanker.com/,
bungalow house,0,57,0,0,0,9900,65,1.50,1,242000000,informational,,https://www.homes.com/blog/2016/12/classic-bungalows-real-estate-in-short-supply/,,,
burnet texas,0,0,0,76,0,9900,46,0.54,0.02,7020000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Burnet-TX-11353c,
buying,0,0,0,82,0,9900,77,0.72,0.06,4610000000,transactional,,,,https://www.coldwellbanker.com/buying-a-house,
buz,0,0,47,0,0,9900,46,0.00,0,112000000,commercial,,,https://www.century21.com/real-estate-agent/profile/roger-buz-P25028532,,
c b,0,0,0,44,0,9900,67,1.08,0.1,2370000000,informational,,,,https://www.coldwellbanker.com/,
cadillac mi,0,0,95,87,0,9900,58,0.56,0.01,70900000,"informational, navigational",,,https://www.century21.com/real-estate/cadillac-mi/LCMICADILLAC/,https://www.coldwellbanker.com/for-sale-homes/Cadillac-MI-11402c,
cadillac michigan,0,0,85,86,0,9900,50,0.56,0.01,20500000,informational,,,https://www.century21.com/real-estate/cadillac-mi/LCMICADILLAC/,https://www.coldwellbanker.com/for-sale-homes/Cadillac-MI-11402c,
cairo ga,0,0,84,0,0,9900,46,0.55,0.01,20900000,informational,,,https://www.century21.com/real-estate/cairo-ga/LCGACAIRO/,,
calabash nc,0,0,0,79,0,9900,51,0.33,0.04,2360000,"informational, transactional",,,,https://www.coldwellbanker.com/for-sale-homes/Calabash-NC-73607c,
cambridge mn,0,0,96,0,0,9900,47,0.51,0.01,198000000,"informational, transactional",,,https://www.century21.com/real-estate/cambridge-mn/LCMNCAMBRIDGE/,,
cape canaveral florida,0,0,0,96,0,9900,66,0.60,0.02,10200000,"informational, transactional",,,,https://www.coldwellbanker.com/for-sale-homes/Cape-Canaveral-FL-11533c,
cape san blas florida,0,87,69,0,0,9900,50,0.92,0.11,2080000,"informational, transactional",,https://www.homes.com/cape-san-blas-fl/,https://www.century21.com/real-estate/cape-san-blas-fl/LCFLCAPESANBLAS/,,
carbondale co,0,0,0,22,81,9900,54,1.05,0.03,9810000,"informational, transactional",,,,https://www.coldwellbanker.com/for-sale-homes/Carbondale-CO-11546c,https://www.sothebysrealty.com/eng/sales/carbondale-co-usa
carol baker,0,0,31,0,0,9900,62,0.00,0,48300000,"informational, transactional",,,https://www.century21.com/real-estate-agent/profile/carol-baker-P10091146,,
carrie white,0,0,25,0,0,9900,61,0.60,0,224000000,"informational, transactional",,,https://www.century21.com/real-estate-agent/profile/carrie-white-P80115136,,
carteret nj,0,83,75,0,0,9900,68,0.30,0.01,7430000,"informational, navigational",,https://www.homes.com/carteret-nj/,https://www.century21.com/real-estate/carteret-nj/LCNJCARTERET/,,
cartoon house,0,72,0,0,0,9900,47,0.00,0.01,7160000000,"commercial, informational",,https://www.homes.com/blog/2018/08/cartoon-houses/,,,
casa de renta,0,16,0,0,0,9900,58,0.27,0.18,79,informational,,https://www.homes.com/laredo-tx/homes-for-rent/,,,
casas de renta,0,67,0,0,0,9900,52,0.27,0.18,69,"commercial, informational",,https://www.homes.com/homes-for-rent/,,,
catskill ny,0,93,13,87,0,9900,67,0.66,0.03,8110000,informational,,https://www.homes.com/catskill-ny/,https://www.century21.com/real-estate/catskill-ny/LCNYCATSKILL/,https://www.coldwellbanker.com/for-sale-homes/Catskill-NY-11653c,
cay,0,0,0,0,96,9900,64,0.00,0,320000000,informational,,,,,https://www.sothebysrealty.com/eng/sales/detail/180-l-684-3x7bhb/water-cay-private-island-water-cay-wa
cdd,0,0,0,11,0,9900,82,3.86,0.02,91300000,navigational,,,,https://blog.coldwellbanker.com/cdd-what-is-a-community-development-district-and-why-does-it-affect-me/,
cedar key fl,0,91,0,0,0,9900,60,0.76,0.06,35900000,informational,,https://www.homes.com/cedar-key-fl/,,,
cedarburg,0,0,0,54,0,9900,55,0.40,0,0,"informational, transactional",,,,https://www.coldwellbanker.com/for-sale-homes/Cedarburg-WI-11682c,
cedarburg wi,0,0,0,75,0,9900,58,0.35,0.02,2470000,"informational, transactional",,,,https://www.coldwellbanker.com/for-sale-homes/Cedarburg-WI-11682c,
celebration fl,0,0,0,57,0,9900,67,0.50,0.02,92100000,"informational, transactional",,,,https://www.coldwellbanker.com/for-sale-homes/Celebration-FL-1815c,
celina texas,0,95,0,0,0,9900,58,0.54,0.01,6750000,informational,,https://www.homes.com/celina-tx/,,,
chad morris,0,0,39,0,0,9900,48,0.00,0,16100000,informational,,,https://www.century21.com/real-estate-agent/profile/chad-morris-P413059049,,
champions gate,0,0,79,0,0,9900,63,0.78,0.19,50900000,"informational, navigational",,,https://www.century21.com/real-estate/champions-gate-fl/LCFLCHAMPIONSGATE/,,
charles town wv,0,85,0,0,0,9900,56,0.40,0.02,27000000,"informational, transactional",,https://www.homes.com/charles-town-wv/,,,
charloe daniels,0,0,0,65,0,9900,72,0.83,0,19600000,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-Schneidmiller-Realty-10581c/Charlie-Daniels-402261a,
chatsworth ca,0,86,79,45,95,9900,53,0.70,0,12200000,"informational, transactional",,https://www.homes.com/chatsworth-ca/,https://www.century21.com/real-estate/chatsworth-ca/LCCACHATSWORTH/,https://www.coldwellbanker.com/for-sale-homes/Chatsworth-CA-1896c,https://www.sothebysrealty.com/eng/sales/chatsworth-ca-usa
cheap houses for sale near me,0,24,0,0,0,9900,85,0.63,0.43,59,transactional,,https://www.homes.com/homes-for-sale/,,,
cheap land for sale near me,0,18,0,0,0,9900,74,0.49,0.37,67,transactional,,https://www.homes.com/land-for-sale/,,,
chelan washington,0,0,0,82,0,9900,65,0.62,0.02,6310000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Chelan-WA-11801c,
cherry grove beach,0,0,14,0,0,9900,60,0.64,0.14,25800000,"informational, transactional",,,https://www.century21.com/real-estate/cherry-grove-beach-sc/LCSCCHERRYGROVEBEACH/?pt=2,,
chesterfield va,0,60,0,0,0,9900,73,0.66,0.01,22300000,informational,,https://www.homes.com/chesterfield-va/,,,
chevy chase md,0,83,0,0,0,9900,58,0.25,0.01,6970000,informational,,https://www.homes.com/chevy-chase-md/,,,
chickasha,0,97,0,0,0,9900,66,0.48,0,2700000,"informational, navigational",,https://www.homes.com/chickasha-ok/,,,
chicopee ma,0,0,0,79,0,9900,68,0.50,0.01,6500000,"informational, navigational",,,,https://www.coldwellbanker.com/for-sale-homes/Chicopee-MA-11849c,
chris hutchinson,0,97,0,0,0,9900,39,0.00,0.01,14900000,informational,,https://www.homes.com/real-estate-agents/chris-hutchinson-ii/id-31382173/,,,
chris owens,0,0,0,76,64,9900,50,0.67,0,34600000,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-College-Real-Estate-4885c/Christopher-Owens-258201a,https://www.sothebysrealty.com/eng/associate/180-a-df20062315251030122/chris-owens
christine gibson,0,0,18,0,0,9900,35,0.00,0,15200000,informational,,,https://www.century21.com/real-estate-agent/profile/christine-gibson-P80117090,,
cinco ranch high school,0,57,0,0,0,9900,64,0.00,0,3470000,informational,,https://www.homes.com/katy-tx/homes-for-sale/cinco-ranch-high-school-school-zone/id-482517008271/,,,
cindy wilson,0,0,34,0,0,9900,56,0.00,0,30500000,"informational, transactional",,,https://www.century21.com/real-estate-agent/profile/cindy-wilson-P25385572,,
cities in alaska,0,93,0,0,0,9900,51,4.73,0,0,"informational, transactional",,https://www.homes.com/blog/2017/11/why-anchorage-alaska-may-just-be-the-perfect-city-for-you/,,,
clarkston mi,0,0,77,0,0,9900,56,0.32,0.01,7220000,informational,,,https://www.century21.com/real-estate/clarkston-mi/LCMICLARKSTON/,,
clarksville gas and water,0,81,0,0,0,9900,48,3.33,0,3950000,navigational,,https://www.homes.com/clarksville-tn/houses-for-rent/5-bedroom/,,,
cleveland ga,0,0,76,92,0,9900,57,0.80,0.01,218000000,informational,,,https://www.century21.com/real-estate/cleveland-ga/LCGACLEVELAND/,https://www.coldwellbanker.com/for-sale-homes/Cleveland-GA-2072c,
cleveland tx,0,92,0,0,0,9900,58,0.30,0.01,206000000,"informational, navigational",,https://www.homes.com/cleveland-tx/,,,
clewiston fl,0,92,0,0,0,9900,49,0.48,0.01,2280000,"informational, transactional",,https://www.homes.com/clewiston-fl/,,,
clifton park ny,0,0,0,83,0,9900,64,0.72,0.01,36700000,"informational, transactional",,,,https://www.coldwellbanker.com/coldwell-banker-prime-properties-11717c/clifton-park-office-327123d,
clint stevens,0,0,0,0,22,9900,42,0.00,0,6230000,informational,,,,,https://www.sothebysrealty.com/eng/associate/180-a-df2203230928105701/clint-stevens
clinton hill,0,0,0,0,87,9900,37,0.61,0,119000000,"informational, transactional",,,,,https://www.sothebysrealty.com/eng/sales/clinton-hill-brooklyn-ny-usa
clinton nj,0,0,0,70,0,9900,52,0.38,0.01,93500000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Clinton-NJ-12033c,
cold spring harbor,0,0,0,0,43,9900,82,2.00,0.01,94900000,"informational, navigational",,,,,https://www.sothebysrealty.com/eng/sales/cold-spring-harbor-ny-usa
coldwater mi,0,0,0,73,0,9900,50,0.48,0.01,4610000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Coldwater-MI-12101c,
coleman 5701 globe,0,0,0,0,73,9900,34,0.00,0,290000,"informational, transactional",,,,,https://www.sothebysrealty.com/eng/sales/detail/326-l-2728-11455544/155-page-street-wheaton-il-60187
collinsville il,0,0,0,89,0,9900,61,0.70,0.01,5330000,"informational, navigational",,,,https://www.coldwellbanker.com/for-sale-homes/Collinsville-IL-12130c,
colonial beach virginia,0,40,0,0,0,9900,48,0.40,0.04,32400000,informational,,https://www.homes.com/colonial-beach-va/,,,
colorado springs apartments,0,83,0,0,0,9900,82,1.07,0.33,46000000,commercial,,https://www.homes.com/colorado-springs-co/apartments-for-rent/,,,
columbia tribune,0,62,0,0,0,9900,49,0.00,0,16400000,"informational, navigational",,https://www.homes.com/columbia-mo/homes-for-rent/,,,
