Keyword,homelight.com,homes.com,century21.com,coldwellbanker.com,sothebysrealty.com,Search Volume,Keyword Difficulty,CPC,Competition,Results,Keyword Intents,homelight.com (pages),homes.com (pages),century21.com (pages),coldwellbanker.com (pages),sothebysrealty.com (pages)
orlando fl houses for sale,0,6,9,13,14,1900,80,0.50,0.47,15700000,"informational, transactional",,https://www.homes.com/orlando-fl/,https://www.century21.com/real-estate/orlando-fl/LCFLORLANDO/,https://www.coldwellbanker.com/for-sale-homes/Orlando-FL-6587c,https://www.sothebysrealty.com/eng/sales/orlando-fl-usa
ormond beach homes for sale,0,6,7,8,12,1900,58,0.34,0.41,3190000,"informational, transactional",,https://www.homes.com/ormond-beach-fl/,https://www.century21.com/real-estate/ormond-beach-fl/LCFLORMONDBEACH/,https://www.coldwellbanker.com/for-sale-homes/Ormond-Beach-FL-17537c,https://www.sothebysrealty.com/eng/sales/ormond-beach-fl-usa
palm harbor homes for sale,0,10,9,12,18,1900,58,0.37,0.31,92,"informational, transactional",,https://www.homes.com/palm-harbor-fl/,https://www.century21.com/real-estate/palm-harbor-fl/LCFLPALMHARBOR/,https://www.coldwellbanker.com/for-sale-homes/Palm-Harbor-FL-6686c,https://www.sothebysrealty.com/eng/sales/palm-harbor-fl-usa
palm springs houses,0,9,11,37,7,1900,73,0.88,0.24,30500000,informational,,https://www.homes.com/palm-springs-ca/,https://www.century21.com/real-estate/palm-springs-ca/LCCAPALMSPRINGS/,https://www.coldwellbanker.com/for-sale-homes/Palm-Springs-CA-6687c,https://www.sothebysrealty.com/eng/sales/palm-springs-ca-usa
palm springs houses for sale,0,8,10,19,7,1900,61,0.64,0.44,20400000,"informational, transactional",,https://www.homes.com/palm-springs-ca/,https://www.century21.com/real-estate/palm-springs-ca/LCCAPALMSPRINGS/,https://www.coldwellbanker.com/for-sale-homes/Palm-Springs-CA-6687c,https://www.sothebysrealty.com/eng/sales/palm-springs-ca-usa
panama city beach houses for sale,0,6,7,9,17,1900,62,0.36,0.48,13800000,"informational, transactional",,https://www.homes.com/panama-city-beach-fl/,https://www.century21.com/real-estate/panama-city-beach-fl/LCFLPANAMACITYBEACH/,https://www.coldwellbanker.com/for-sale-homes/Panama-City-Beach-FL-17677c,https://www.sothebysrealty.com/eng/sales/panama-city-beach-panama-city-beach-fl-usa
paradise valley az homes for sale,0,7,16,8,6,1900,56,1.38,0.42,8350000,"informational, transactional",,https://www.homes.com/paradise-valley-az/,https://www.century21.com/real-estate/paradise-valley-az/LCAZPARADISEVALLEY/,https://www.coldwellbanker.com/for-sale-homes/Paradise-Valley-AZ-6716c,https://www.sothebysrealty.com/eng/sales/paradise-valley-az-usa
pasadena houses for sale,0,13,9,10,8,1900,65,0.57,0.37,13100000,"informational, transactional",,https://www.homes.com/pasadena-ca/,https://www.century21.com/real-estate/pasadena-ca/LCCAPASADENA/,https://www.coldwellbanker.com/for-sale-homes/Pasadena-CA-6758c,https://www.sothebysrealty.com/eng/sales/pasadena-ca-usa
paso robles homes for sale,0,17,7,23,12,1900,50,0.22,0.37,3540000,"informational, transactional",,https://www.homes.com/paso-robles-ca/quail-run-neighborhood/,https://www.century21.com/real-estate/paso-robles-ca/LCCAPASOROBLES/,https://www.coldwellbanker.com/for-sale-homes/Paso-Robles-CA-6765c,https://www.sothebysrealty.com/eng/sales/paso-robles-ca-usa
pearce az,0,50,37,40,86,1900,43,0.26,0.02,8240000,informational,,https://www.homes.com/pearce-az/,https://www.century21.com/real-estate/pearce-az/LCAZPEARCE/,https://www.coldwellbanker.com/for-sale-homes/Pearce-AZ-6790c,https://www.sothebysrealty.com/eng/sales/pearce-az-usa
pgh estate sales,0,95,72,67,62,1900,44,2.54,0,1930000,informational,,https://www.homes.com/pittsburgh-pa/,https://www.century21.com/real-estate/pittsburgh-pa-15241/LZ15241/,https://www.coldwellbanker.com/for-sale-homes/Pittsburgh-PA-294c,https://www.sothebysrealty.com/eng/sales/pittsburgh-pa-usa
philadelphia homes for sale,0,8,9,24,15,1900,67,0.45,0.33,93,"informational, transactional",,https://www.homes.com/philadelphia-pa/,https://www.century21.com/real-estate/philadelphia-pa/LCPAPHILADELPHIA/,https://www.coldwellbanker.com/for-sale-homes/Philadelphia-PA-383c,https://www.sothebysrealty.com/eng/sales/philadelphia-pa-usa
plainfield homes for sale,0,14,10,13,23,1900,56,0.36,0.3,9960000,"informational, transactional",,https://www.homes.com/plainfield-in/,https://www.century21.com/real-estate/plainfield-il/LCILPLAINFIELD/,https://www.coldwellbanker.com/for-sale-homes/Plainfield-IL-7063c,https://www.sothebysrealty.com/eng/sales/chatham-square-plainfield-il-usa
poconos houses for sale,0,7,9,25,39,1900,57,0.26,0.46,769000,transactional,,https://www.homes.com/mount-pocono-pa/,https://www.century21.com/real-estate/pocono-lake-pa/LCPAPOCONOLAKE/,https://www.coldwellbanker.com/for-sale-homes/Mt-Pocono-PA-51014c,https://www.sothebysrealty.com/eng/sales/mount-pocono-pa-usa
property for sale in colorado,0,69,9,45,12,1900,70,0.50,0.43,99600000,transactional,,https://www.homes.com/colorado-springs-co/,https://www.century21.com/real-estate/colorado/LSCO/,https://www.coldwellbanker.com/for-sale-homes/Colorado-Springs-CO-2160c,https://www.sothebysrealty.com/eng/sales/co-usa
ranger ga,0,60,27,69,55,1900,27,0.27,0.01,38300000,informational,,https://www.homes.com/ranger-ga/,https://www.century21.com/real-estate/ranger-ga/LCGARANGER/,https://www.coldwellbanker.com/for-sale-homes/Ranger-GA-7354c/view_local-market-trends,https://www.sothebysrealty.com/eng/sales/ranger-ga-usa
real estate miami,0,17,10,24,8,1900,81,0.97,0.38,179000000,informational,,https://www.homes.com/miami-fl/,https://www.century21.com/real-estate/miami-fl/LCFLMIAMI/,https://www.coldwellbanker.com/for-sale-homes/Miami-FL-5645c,https://www.sothebysrealty.com/eng/sales/miami-fl-usa
real estate north carolina,0,7,4,56,13,1900,71,0.50,0.32,215000000,informational,,https://www.homes.com/north-carolina/,https://www.century21.com/real-estate/north-carolina/LSNC/,https://www.coldwellbanker.com/north-carolina-real-estate-brokers?src=hp,https://www.sothebysrealty.com/eng/sales/nc-usa
real estate oregon,0,7,3,48,20,1900,71,0.50,0.25,151000000,informational,,https://www.homes.com/oregon/,https://www.century21.com/real-estate/oregon/LSOR/,https://www.coldwellbanker.com/oregon-real-estate-brokers?src=hp,https://www.sothebysrealty.com/eng/sales/or-usa
real estate wyoming,0,11,4,36,7,1900,63,0.29,0.27,71400000,informational,,https://www.homes.com/wyoming/,https://www.century21.com/real-estate/wyoming/LSWY/,https://www.coldwellbanker.com/wyoming-real-estate-brokers?src=hp,https://www.sothebysrealty.com/eng/sales/wy-usa
realesate,0,74,7,4,47,1900,100,1.15,0.15,2270000000,commercial,,https://www.homes.com/,https://www.century21.com/,https://www.coldwellbanker.com/,https://www.sothebysrealty.com/eng
relastate,0,55,5,7,49,1900,100,1.15,0.15,2420000000,commercial,,https://www.homes.com/,https://www.century21.com/,https://www.coldwellbanker.com/,https://www.sothebysrealty.com/eng
reno nevada homes for sale,0,7,8,9,13,1900,67,0.94,0.39,92,"informational, transactional",,https://www.homes.com/reno-nv/,https://www.century21.com/real-estate/reno-nv/LCNVRENO/,https://www.coldwellbanker.com/for-sale-homes/Reno-NV-7408c,https://www.sothebysrealty.com/eng/sales/reno-nv-usa
rhode island homes for sale,0,8,5,23,13,1900,67,0.27,0.28,23300000,"informational, transactional",,https://www.homes.com/rhode-island/,https://www.century21.com/real-estate/rhode-island/LSRI/,https://www.coldwellbanker.com/rhode-island-real-estate-brokers?src=hp,https://www.sothebysrealty.com/eng/sales/ri-usa
ri real estate,0,14,5,28,26,1900,67,0.45,0.22,71900000,informational,,https://www.homes.com/rhode-island/,https://www.century21.com/real-estate/rhode-island/LSRI/,https://www.coldwellbanker.com/rhode-island-real-estate-brokers?src=hp,https://www.sothebysrealty.com/eng/sales/ri-usa
richmond houses for sale,0,7,9,14,18,1900,70,0.52,0.37,39500000,"informational, transactional",,https://www.homes.com/richmond-va/,https://www.century21.com/real-estate/richmond-va/LCVARICHMOND/,https://www.coldwellbanker.com/for-sale-homes/Richmond-IN-18444c,https://www.sothebysrealty.com/eng/sales/richmond-va-usa
ridgewood nj homes for sale,0,15,19,10,21,1900,53,0.20,0.29,86,"informational, transactional",,https://www.homes.com/ridgewood-nj/,https://www.century21.com/real-estate/ridgewood-nj-07450/LZ07450/,https://www.coldwellbanker.com/for-sale-homes/Ridgewood-NJ-7486c,https://www.sothebysrealty.com/eng/sales/ridgewood-nj-usa
rio rico arizona,0,80,73,65,23,1900,37,0.14,0.02,15800000,informational,,https://www.homes.com/rio-rico-az/,https://www.century21.com/real-estate/rio-rico-az/LCAZRIORICO/,https://www.coldwellbanker.com/for-sale-homes/Rio-Rico-AZ-18492c,https://www.sothebysrealty.com/eng/sales/rio-rico-az-usa
river side house for sale,0,8,10,18,28,1900,60,0.52,0.42,270000000,"informational, transactional",,https://www.homes.com/riverside-ca/,https://www.century21.com/real-estate/riverside-ca/LCCARIVERSIDE/,https://www.coldwellbanker.com/for-sale-homes/Riverside-CA-7519c,https://www.sothebysrealty.com/eng/sales/riverside-ca-usa
riverside homes,0,27,66,31,73,1900,66,0.83,0.2,64800000,commercial,,https://www.homes.com/riverside-ca/,https://www.century21.com/real-estate/riverside-ca/LCCARIVERSIDE/,https://www.coldwellbanker.com/for-sale-homes/Riverside-IL-7520c,https://www.sothebysrealty.com/eng/sales/riverside-ca-usa
roanoke va homes for sale,0,8,9,12,25,1900,57,0.32,0.25,4910000,"informational, transactional",,https://www.homes.com/roanoke-va/,https://www.century21.com/real-estate/roanoke-va/LCVAROANOKE/,https://www.coldwellbanker.com/for-sale-homes/Roanoke-VA-18525c,https://www.sothebysrealty.com/monument/eng/sales/roanoke-va-usa
rochester ny homes for sale,0,7,8,20,14,1900,68,0.32,0.27,12200000,"informational, transactional",,https://www.homes.com/rochester-ny/,https://www.century21.com/real-estate/rochester-ny/LCNYROCHESTER/,https://www.coldwellbanker.com/for-sale-homes/East-Rochester-NY-2803c,https://www.sothebysrealty.com/eng/sales/rochester-ny-usa
roseville houses for sale,0,7,9,13,11,1900,63,0.58,0.4,8250000,"informational, transactional",,https://www.homes.com/roseville-ca/,https://www.century21.com/real-estate/roseville-ca/LCCAROSEVILLE/,"https://www.coldwellbanker.com/for-sale-homes/Sun-City-Roseville-Roseville,CA-TRACT%7C9062399s",https://www.sothebysrealty.com/eng/sales/roseville-ca-usa
san luis obispo homes for sale,0,10,6,15,13,1900,56,0.27,0.37,3200000,"informational, transactional",,https://www.homes.com/san-luis-obispo-county-ca/,https://www.century21.com/real-estate/san-luis-obispo-ca/LCCASANLUISOBISPO/,https://www.coldwellbanker.com/for-sale-homes/San-Luis-Obispo-CA-7953c,https://www.sothebysrealty.com/eng/sales/san-luis-obispo-ca-usa
san marcos homes for sale,0,12,10,15,22,1900,62,0.57,0.39,8410000,"informational, transactional",,https://www.homes.com/san-marcos-ca/,https://www.century21.com/real-estate/san-marcos-tx/LCTXSANMARCOS/,https://www.coldwellbanker.com/for-sale-homes/San-Marcos-CA-7954c,https://www.sothebysrealty.com/eng/sales/san-marcos-ca-usa
sanibel island homes for sale,0,7,14,8,15,1900,55,0.44,0.4,3100000,"informational, transactional",,https://www.homes.com/sanibel-fl/,https://www.century21.com/real-estate/sanibel-fl/LCFLSANIBEL/,https://www.coldwellbanker.com/for-sale-homes/Sanibel-FL-7995c,https://www.sothebysrealty.com/eng/sales/sanibel-fl-usa
santa fe properties,0,46,19,16,4,1900,82,0.52,0.27,28400000,navigational,,https://www.homes.com/santa-fe-nm/,https://www.century21.com/real-estate/santa-fe-nm/LCNMSANTAFE/,https://www.coldwellbanker.com/for-sale-homes/Santa-Fe-NM-18830c,https://www.sothebysrealty.com/eng/sales/santa-fe-nm-usa
santa maria houses for sale,0,10,6,8,17,1900,53,0.21,0.36,15800000,"informational, transactional",,https://www.homes.com/santa-maria-ca/,https://www.century21.com/real-estate/santa-maria-ca/LCCASANTAMARIA/,https://www.coldwellbanker.com/for-sale-homes/Santa-Maria-CA-8008c,https://www.sothebysrealty.com/eng/sales/santa-maria-ca-usa
santa rosa homes for sale,0,11,8,12,14,1900,59,0.35,0.36,94,"informational, transactional",,https://www.homes.com/santa-rosa-ca/,https://www.century21.com/real-estate/santa-rosa-ca/LCCASANTAROSA/,https://www.coldwellbanker.com/for-sale-homes/Santa-Rosa-CA-8011c,https://www.sothebysrealty.com/eng/sales/santa-rosa-ca-usa
santa rosa houses for sale,0,12,9,17,16,1900,66,0.36,0.39,13100000,"informational, transactional",,https://www.homes.com/santa-rosa-ca/,https://www.century21.com/real-estate/santa-rosa-ca/LCCASANTAROSA/,https://www.coldwellbanker.com/for-sale-homes/Santa-Rosa-CA-8011c,https://www.sothebysrealty.com/eng/sales/santa-rosa-ca-usa
sargent tx,0,20,54,29,93,1900,39,0.96,0.02,3730000,"informational, transactional",,https://www.homes.com/sargent-tx/,https://www.century21.com/real-estate/sargent-tx/LCTXSARGENT/,https://www.coldwellbanker.com/for-sale-homes/Sargent-TX-29605c,https://www.sothebysrealty.com/eng/sales/sargent-tx-usa
sheboygan houses for sale,0,10,9,7,12,1900,48,0.25,0.34,84,"informational, transactional",,https://www.homes.com/sheboygan-county-wi/,https://www.century21.com/real-estate/sheboygan-wi/LCWISHEBOYGAN/,https://www.coldwellbanker.com/for-sale-homes/Sheboygan-WI-19016c,https://www.sothebysrealty.com/eng/sales/sheboygan-county-wi-area
sparta nj homes for sale,0,10,9,11,18,1900,50,0.16,0.35,92,"informational, transactional",,https://www.homes.com/sparta-nj/,https://www.century21.com/real-estate/sparta-nj/LCNJSPARTA/,https://www.coldwellbanker.com/for-sale-homes/Sparta-NJ-21651c,https://www.sothebysrealty.com/eng/sales/sparta-nj-usa/2-pg
st augustine houses for sale,0,8,7,10,30,1900,62,0.92,0.43,8660000,"informational, transactional",,https://www.homes.com/saint-augustine-fl/,https://www.century21.com/real-estate/st-augustine-fl/LCFLSTAUGUSTINE/,https://www.coldwellbanker.com/for-sale-homes/St.-Augustine-FL-416c,https://www.sothebysrealty.com/eng/sales/st-augustine-fl-usa
st cloud florida houses for sale,0,6,8,10,13,1900,54,0.37,0.46,89,"informational, transactional",,https://www.homes.com/saint-cloud-fl/,https://www.century21.com/real-estate/saint-cloud-fl/LCFLSAINTCLOUD/,https://www.coldwellbanker.com/for-sale-homes/Saint-Cloud-FL-7871c,https://www.sothebysrealty.com/eng/sales/st-cloud-fl-usa
staten island houses for sale,0,7,9,26,24,1900,66,0.36,0.34,89,"informational, transactional",,https://www.homes.com/staten-island-ny/,https://www.century21.com/real-estate/staten-island-ny/LCNYSTATENISLAND/,https://www.coldwellbanker.com/for-sale-homes/Staten-Island-NY-22483c,https://www.sothebysrealty.com/eng/sales/staten-island-ny-usa
summerlin homes for sale,0,40,18,11,79,1900,62,1.14,0.53,93,"informational, transactional",,https://www.homes.com/las-vegas-nv/summerlin-village-ladera-neighborhood/homes-for-sale/,https://www.century21.com/real-estate/summerlin-las-vegas-henderson-paradise-nv/LQ89134SUMMERLIN/,https://www.coldwellbanker.com/for-sale-homes/Las-Vegas---Summerlin-NV-4905c,https://www.sothebysrealty.com/eng/sales/summerlin-las-vegas-nv-usa
summit house nj,0,77,59,72,44,1900,50,0.00,0,40000000,"navigational, transactional",,https://www.homes.com/summit-nj/,https://www.century21.com/real-estate/summit-nj/LCNJSUMMIT/,https://www.coldwellbanker.com/for-sale-homes/Summit-NJ-19583c,https://www.sothebysrealty.com/eng/sales/summit-nj-usa
sun city homes for sale,0,11,14,12,26,1900,61,0.58,0.39,166000000,"informational, transactional",,https://www.homes.com/sun-city-az/85351/,https://www.century21.com/real-estate/sun-city-az/LCAZSUNCITY/,https://www.coldwellbanker.com/for-sale-homes/Sun-City-AZ-8734c,https://www.sothebysrealty.com/eng/sales/sun-city-az-usa
sunset sc,0,15,16,18,7,1900,42,0.22,0.02,116000000,informational,,https://www.homes.com/sunset-sc/,https://www.century21.com/real-estate/sunset-sc/LCSCSUNSET/,https://www.coldwellbanker.com/for-sale-homes/Sunset-SC-59748c,https://www.sothebysrealty.com/eng/sales/sunset-sc-usa
tacoma homes for sale,0,9,10,7,12,1900,60,0.95,0.4,8720000,"informational, transactional",,https://www.homes.com/tacoma-wa/,https://www.century21.com/real-estate/tacoma-wa/LCWATACOMA/,https://www.coldwellbanker.com/for-sale-homes/Tacoma-WA-86c,https://www.sothebysrealty.com/eng/sales/tacoma-wa-usa
telluride real estate,0,55,32,10,5,1900,56,1.24,0.49,6680000,"commercial, informational",,https://www.homes.com/telluride-co/,https://www.century21.com/real-estate/telluride-co/LCCOTELLURIDE/,https://www.coldwellbanker.com/for-sale-homes/Telluride-CO-19731c,https://www.sothebysrealty.com/eng/sales/telluride-co-usa
tennessee cabins for sale,0,64,26,86,46,1900,64,0.31,0.4,8770000,transactional,,https://www.homes.com/huntsville-tn/,https://www.century21.com/real-estate/gatlinburg-tn/LCTNGATLINBURG/,https://www.coldwellbanker.com/,https://www.sothebysrealty.com/eng/sales/gatlinburg-tn-usa
tennessee property for sale,0,10,6,93,19,1900,63,0.42,0.46,60000000,"informational, transactional",,https://www.homes.com/tennessee/,https://www.century21.com/real-estate/tennessee/LSTN/,https://www.coldwellbanker.com/,https://www.sothebysrealty.com/eng/sales/tn-usa
tewksbury nj,0,70,91,41,22,1900,50,0.13,0.01,3070000,"informational, navigational",,https://www.homes.com/tewksbury-township-nj/,https://www.century21.com/real-estate/tewksbury-township-nj/LCNJTEWKSBURYTOWNSHIP/?pt=1,https://www.coldwellbanker.com/for-sale-homes/Tewksbury-NJ-50078c,https://www.sothebysrealty.com/eng/sales/tewksbury-township-nj-usa
tool tx,0,68,35,39,83,1900,38,0.94,0.01,368000000,informational,,https://www.homes.com/tool-tx/,https://www.century21.com/real-estate/tool-tx/LCTXTOOL/,https://www.coldwellbanker.com/for-sale-homes/Tool-TX-26691c,https://www.sothebysrealty.com/eng/sales/tool-tx-usa
tucson az real estate,0,8,9,22,37,1900,76,0.64,0.28,13100000,informational,,https://www.homes.com/tucson-az/,https://www.century21.com/real-estate/tucson-az/LCAZTUCSON/,"https://www.coldwellbanker.com/real-estate-agents/Tucson,AZ",https://www.sothebysrealty.com/eng/sales/tucson-az-usa
upstate ny homes for sale,0,17,15,18,20,1900,77,0.40,0.21,91,"informational, transactional",,https://www.homes.com/albany-ny/,https://www.century21.com/real-estate/albany-ny/LCNYALBANY/,https://www.coldwellbanker.com/for-sale-homes/Albany-NY-516c,https://www.sothebysrealty.com/eng/sales/hudson-valley-ny-area
